YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2018-10,WEEKENDS/HOLIDAY,18,TRAIN,EW22,3325,3300
2018-10,WEEKDAY,18,TRAIN,EW22,37135,33053
2018-10,WEEKDAY,15,TRAIN,CC25,6445,4924
2018-10,WEEKENDS/HOLIDAY,15,TRAIN,CC25,3136,2070
2018-10,WEEKDAY,12,TRAIN,CE1,20893,29749
2018-10,WEEKDAY,12,TRAIN,DT16,935,5649
2018-10,WEEKENDS/HOLIDAY,12,TRAIN,DT16,328,4491
2018-10,WEEKENDS/HOLIDAY,12,TRAIN,CE1,8064,13997
2018-10,WEEKENDS/HOLIDAY,10,TRAIN,SW6,1768,635
2018-10,WEEKDAY,10,TRAIN,SW6,4468,1940
2018-10,WEEKENDS/HOLIDAY,17,TRAIN,DT31,3325,3536
2018-10,WEEKDAY,17,TRAIN,DT31,11191,15767
2018-10,WEEKENDS/HOLIDAY,15,TRAIN,CC14,2181,2537
2018-10,WEEKDAY,15,TRAIN,CC14,10720,7605
2018-10,WEEKENDS/HOLIDAY,0,TRAIN,NE17-PTC,213,1559
2018-10,WEEKDAY,0,TRAIN,NE17-PTC,431,4034
2018-10,WEEKDAY,13,TRAIN,BP12,5533,4507
2018-10,WEEKENDS/HOLIDAY,13,TRAIN,BP12,1566,1250
2018-10,WEEKDAY,14,TRAIN,CC15,38799,41756
2018-10,WEEKENDS/HOLIDAY,14,TRAIN,NS17,7690,4451
2018-10,WEEKDAY,14,TRAIN,NS17,19280,10602
2018-10,WEEKENDS/HOLIDAY,14,TRAIN,CC15,15369,16677
2018-10,WEEKENDS/HOLIDAY,16,TRAIN,CC10,4187,3489
2018-10,WEEKDAY,16,TRAIN,DT26,3437,3464
2018-10,WEEKENDS/HOLIDAY,16,TRAIN,DT26,1556,1263
2018-10,WEEKDAY,16,TRAIN,CC10,11914,9201
2018-10,WEEKENDS/HOLIDAY,6,TRAIN,DT28,2870,883
2018-10,WEEKDAY,6,TRAIN,DT28,16993,6290
2018-10,WEEKENDS/HOLIDAY,5,TRAIN,DT7,66,0
2018-10,WEEKDAY,5,TRAIN,DT7,294,86
2018-10,WEEKDAY,11,TRAIN,PW5,1949,1225
2018-10,WEEKENDS/HOLIDAY,11,TRAIN,PW5,1044,462
2018-10,WEEKENDS/HOLIDAY,18,TRAIN,BP3,1923,2197
2018-10,WEEKDAY,18,TRAIN,BP3,5368,15259
2018-10,WEEKENDS/HOLIDAY,22,TRAIN,CC28,512,1670
2018-10,WEEKDAY,22,TRAIN,CC28,1308,5153
2018-10,WEEKDAY,13,TRAIN,SW6,4599,3805
2018-10,WEEKENDS/HOLIDAY,13,TRAIN,SW6,1466,1196
2018-10,WEEKDAY,0,TRAIN,NS8,844,3321
2018-10,WEEKENDS/HOLIDAY,0,TRAIN,NS8,366,1317
2018-10,WEEKDAY,18,TRAIN,NS14,49962,106615
2018-10,WEEKENDS/HOLIDAY,18,TRAIN,NS14,11468,14537
2018-10,WEEKDAY,12,TRAIN,EW17,29021,30897
2018-10,WEEKENDS/HOLIDAY,12,TRAIN,EW17,12740,11592
2018-10,WEEKENDS/HOLIDAY,17,TRAIN,DT21,4638,3114
2018-10,WEEKDAY,17,TRAIN,DT21,18108,9850
2018-10,WEEKENDS/HOLIDAY,19,TRAIN,NE12,13513,16233
2018-10,WEEKDAY,19,TRAIN,CC13,38854,104159
2018-10,WEEKDAY,19,TRAIN,NE12,42726,84374
2018-10,WEEKENDS/HOLIDAY,19,TRAIN,CC13,13343,19687
2018-10,WEEKENDS/HOLIDAY,6,TRAIN,EW31,504,1124
2018-10,WEEKDAY,6,TRAIN,EW31,2036,5953
2018-10,WEEKDAY,15,TRAIN,EW7,12324,17265
2018-10,WEEKENDS/HOLIDAY,15,TRAIN,EW7,6360,6675
2018-10,WEEKDAY,17,TRAIN,NE12,41514,55613
2018-10,WEEKDAY,17,TRAIN,CC13,38674,74140
2018-10,WEEKENDS/HOLIDAY,17,TRAIN,CC13,15037,19927
2018-10,WEEKENDS/HOLIDAY,17,TRAIN,NE12,15931,17033
2018-10,WEEKDAY,8,TRAIN,NS21,68172,109918
2018-10,WEEKDAY,8,TRAIN,DT11,94676,80901
2018-10,WEEKENDS/HOLIDAY,8,TRAIN,NS21,7991,9651
2018-10,WEEKENDS/HOLIDAY,8,TRAIN,DT11,8107,8550
2018-10,WEEKDAY,0,TRAIN,NE16-STC,648,5233
2018-10,WEEKENDS/HOLIDAY,0,TRAIN,NE16-STC,199,1723
2018-10,WEEKENDS/HOLIDAY,23,TRAIN,CC23,512,220
2018-10,WEEKDAY,23,TRAIN,CC23,3418,543
2018-10,WEEKENDS/HOLIDAY,22,TRAIN,DT13,3405,2328
2018-10,WEEKDAY,22,TRAIN,DT13,11066,6518
2018-10,WEEKENDS/HOLIDAY,23,TRAIN,NE14,1177,8449
2018-10,WEEKDAY,23,TRAIN,NE14,3235,24290
2018-10,WEEKDAY,22,TRAIN,NS9,34299,67811
2018-10,WEEKENDS/HOLIDAY,22,TRAIN,NS9,13145,19655
2018-10,WEEKDAY,12,TRAIN,DT22,6691,8372
2018-10,WEEKENDS/HOLIDAY,12,TRAIN,DT22,2988,4069
2018-10,WEEKENDS/HOLIDAY,18,TRAIN,DT28,6458,4712
2018-10,WEEKDAY,18,TRAIN,DT28,40493,26574
2018-10,WEEKENDS/HOLIDAY,12,TRAIN,DT34,2212,1146
2018-10,WEEKDAY,12,TRAIN,DT34,5613,3551
2018-10,WEEKENDS/HOLIDAY,9,TRAIN,SW7,1659,644
2018-10,WEEKDAY,9,TRAIN,SW7,5484,1530
2018-10,WEEKDAY,12,TRAIN,NE17-PTC,37556,37820
2018-10,WEEKENDS/HOLIDAY,12,TRAIN,NE17-PTC,21707,18581
2018-10,WEEKDAY,19,TRAIN,NE8,45986,78418
2018-10,WEEKENDS/HOLIDAY,19,TRAIN,NE8,26528,30311
2018-10,WEEKDAY,21,TRAIN,CC24,37654,4883
2018-10,WEEKENDS/HOLIDAY,21,TRAIN,CC24,4063,2131
2018-10,WEEKENDS/HOLIDAY,12,TRAIN,CC9,8792,6874
2018-10,WEEKDAY,12,TRAIN,CC9,17313,15989
2018-10,WEEKDAY,12,TRAIN,EW8,23710,33131
2018-10,WEEKENDS/HOLIDAY,12,TRAIN,EW8,13096,17118
2018-10,WEEKENDS/HOLIDAY,20,TRAIN,BP5,706,915
2018-10,WEEKDAY,20,TRAIN,BP5,2400,3207
2018-10,WEEKDAY,12,TRAIN,EW15,53093,53257
2018-10,WEEKENDS/HOLIDAY,12,TRAIN,EW15,9135,11588
2018-10,WEEKDAY,7,TRAIN,SW4,3418,3167
2018-10,WEEKENDS/HOLIDAY,7,TRAIN,SW4,281,568
2018-10,WEEKDAY,22,TRAIN,DT33,4334,32067
2018-10,WEEKENDS/HOLIDAY,22,TRAIN,DT33,1515,9984
2018-10,WEEKDAY,11,TRAIN,EW24-NS1,45535,82639
2018-10,WEEKENDS/HOLIDAY,11,TRAIN,EW24-NS1,21677,42436
2018-10,WEEKENDS/HOLIDAY,21,TRAIN,NS13,17038,25106
2018-10,WEEKDAY,21,TRAIN,NS13,48609,91393
2018-10,WEEKENDS/HOLIDAY,5,TRAIN,NS13,4541,747
2018-10,WEEKDAY,5,TRAIN,NS13,28545,3713
2018-10,WEEKDAY,5,TRAIN,PW6,749,2
2018-10,WEEKENDS/HOLIDAY,5,TRAIN,PW6,87,0
2018-10,WEEKDAY,13,TRAIN,CC21,16587,11209
2018-10,WEEKENDS/HOLIDAY,13,TRAIN,CC21,4444,5031
2018-10,WEEKDAY,14,TRAIN,PE7,3785,4908
2018-10,WEEKENDS/HOLIDAY,14,TRAIN,PE7,1653,1972
2018-10,WEEKDAY,10,TRAIN,CC20,6927,4150
2018-10,WEEKENDS/HOLIDAY,10,TRAIN,CC20,2913,2003
2018-10,WEEKENDS/HOLIDAY,21,TRAIN,EW25,2478,3248
2018-10,WEEKDAY,21,TRAIN,EW25,5637,13930
2018-10,WEEKDAY,16,TRAIN,CC2,10534,6362
2018-10,WEEKENDS/HOLIDAY,16,TRAIN,CC2,3570,3109
2018-10,WEEKENDS/HOLIDAY,14,TRAIN,CC12,2118,2184
2018-10,WEEKDAY,14,TRAIN,CC12,9243,5251
2018-10,WEEKDAY,16,TRAIN,NS20,68906,36863
2018-10,WEEKENDS/HOLIDAY,16,TRAIN,NS20,18120,14165
2018-10,WEEKDAY,16,TRAIN,NS14,25221,32249
2018-10,WEEKENDS/HOLIDAY,16,TRAIN,NS14,11388,10876
2018-10,WEEKENDS/HOLIDAY,11,TRAIN,NS15,8467,5228
2018-10,WEEKDAY,11,TRAIN,NS15,26673,24428
2018-10,WEEKDAY,5,TRAIN,EW21,1408,270
2018-10,WEEKENDS/HOLIDAY,5,TRAIN,EW21,133,9
2018-10,WEEKDAY,5,TRAIN,CC22,1299,847
2018-10,WEEKENDS/HOLIDAY,5,TRAIN,CC22,196,64
2018-10,WEEKDAY,11,TRAIN,BP4,7917,3947
2018-10,WEEKENDS/HOLIDAY,11,TRAIN,BP4,1016,574
2018-10,WEEKENDS/HOLIDAY,11,TRAIN,NS27,705,1518
2018-10,WEEKENDS/HOLIDAY,11,TRAIN,CE2,119,302
2018-10,WEEKDAY,11,TRAIN,CE2,160,454
2018-10,WEEKDAY,11,TRAIN,NS27,5714,4473
2018-10,WEEKDAY,9,TRAIN,NS17,43077,8698
2018-10,WEEKENDS/HOLIDAY,9,TRAIN,CC15,9326,10527
2018-10,WEEKDAY,9,TRAIN,CC15,39879,30854
2018-10,WEEKENDS/HOLIDAY,9,TRAIN,NS17,10016,2777
2018-10,WEEKENDS/HOLIDAY,6,TRAIN,EW10,3563,977
2018-10,WEEKDAY,6,TRAIN,EW10,22652,4075
2018-10,WEEKENDS/HOLIDAY,8,TRAIN,NS28,314,1985
2018-10,WEEKDAY,8,TRAIN,NS28,2273,3844
2018-10,WEEKENDS/HOLIDAY,7,TRAIN,EW33,1539,1947
2018-10,WEEKDAY,7,TRAIN,EW33,6363,11190
2018-10,WEEKENDS/HOLIDAY,18,TRAIN,BP12,1382,1362
2018-10,WEEKDAY,18,TRAIN,BP12,5878,10430
2018-10,WEEKDAY,0,TRAIN,EW14-NS26,840,195
2018-10,WEEKENDS/HOLIDAY,0,TRAIN,EW14-NS26,202,67
2018-10,WEEKDAY,0,TRAIN,CG2,217,977
2018-10,WEEKENDS/HOLIDAY,0,TRAIN,CG2,77,130
2018-10,WEEKENDS/HOLIDAY,16,TRAIN,NE5,6455,7335
2018-10,WEEKDAY,16,TRAIN,NE5,17976,17335
2018-10,WEEKDAY,11,TRAIN,NE16-STC,46379,32948
2018-10,WEEKENDS/HOLIDAY,11,TRAIN,NE16-STC,22150,16171
2018-10,WEEKDAY,13,TRAIN,EW9,25606,18337
2018-10,WEEKENDS/HOLIDAY,13,TRAIN,EW9,13435,11184
2018-10,WEEKENDS/HOLIDAY,17,TRAIN,CC6,9453,8940
2018-10,WEEKDAY,17,TRAIN,CC6,16887,16664
2018-10,WEEKDAY,8,TRAIN,NE8,43392,40126
2018-10,WEEKENDS/HOLIDAY,8,TRAIN,NE8,7132,9029
2018-10,WEEKENDS/HOLIDAY,20,TRAIN,CC7,1822,3103
2018-10,WEEKDAY,20,TRAIN,CC7,5218,11002
2018-10,WEEKENDS/HOLIDAY,20,TRAIN,NS3,3410,8062
2018-10,WEEKDAY,20,TRAIN,NS3,11128,34372
2018-10,WEEKDAY,0,TRAIN,BP13,82,493
2018-10,WEEKENDS/HOLIDAY,0,TRAIN,BP13,31,175
2018-10,WEEKENDS/HOLIDAY,10,TRAIN,SE3,1822,582
2018-10,WEEKDAY,10,TRAIN,SE3,3825,1299
2018-10,WEEKENDS/HOLIDAY,9,TRAIN,EW16,1646,2407
2018-10,WEEKENDS/HOLIDAY,9,TRAIN,NE3,4814,5802
2018-10,WEEKDAY,9,TRAIN,NE3,21033,59625
2018-10,WEEKDAY,9,TRAIN,EW16,7786,17905
2018-10,WEEKDAY,18,TRAIN,NE16-STC,70981,162302
2018-10,WEEKENDS/HOLIDAY,18,TRAIN,NE16-STC,21686,27066
2018-10,WEEKENDS/HOLIDAY,5,TRAIN,EW15,163,47
2018-10,WEEKDAY,5,TRAIN,EW15,928,1231
2018-10,WEEKDAY,18,TRAIN,NS7,37923,36925
2018-10,WEEKENDS/HOLIDAY,18,TRAIN,NS7,19035,9392
2018-10,WEEKENDS/HOLIDAY,0,TRAIN,NS15,156,784
2018-10,WEEKDAY,0,TRAIN,NS15,504,1867
2018-10,WEEKENDS/HOLIDAY,15,TRAIN,NS15,7786,6553
2018-10,WEEKDAY,15,TRAIN,NS15,40517,18915
2018-10,WEEKDAY,22,TRAIN,DT7,2639,3149
2018-10,WEEKENDS/HOLIDAY,22,TRAIN,DT7,844,918
2018-10,WEEKENDS/HOLIDAY,15,TRAIN,PW4,170,89
2018-10,WEEKDAY,15,TRAIN,PW4,519,373
2018-10,WEEKENDS/HOLIDAY,15,TRAIN,EW23,18887,18810
2018-10,WEEKDAY,15,TRAIN,EW23,48669,43175
2018-10,WEEKENDS/HOLIDAY,20,TRAIN,NE8,28745,18445
2018-10,WEEKDAY,20,TRAIN,NE8,45234,47494
2018-10,WEEKDAY,19,TRAIN,EW33,5151,5254
2018-10,WEEKENDS/HOLIDAY,19,TRAIN,EW33,1175,2046
2018-10,WEEKDAY,6,TRAIN,CC16,12948,6582
2018-10,WEEKENDS/HOLIDAY,6,TRAIN,CC16,1319,765
2018-10,WEEKENDS/HOLIDAY,11,TRAIN,BP12,1681,1121
2018-10,WEEKDAY,11,TRAIN,BP12,4288,2634
2018-10,WEEKDAY,13,TRAIN,NE17-PTC,43690,41614
2018-10,WEEKENDS/HOLIDAY,13,TRAIN,NE17-PTC,22134,20516
2018-10,WEEKENDS/HOLIDAY,23,TRAIN,EW6,559,3060
2018-10,WEEKDAY,23,TRAIN,EW6,1794,8874
2018-10,WEEKENDS/HOLIDAY,12,TRAIN,CC4-DT15,4017,8911
2018-10,WEEKDAY,12,TRAIN,CC4-DT15,22679,32565
2018-10,WEEKENDS/HOLIDAY,15,TRAIN,DT19,6149,5400
2018-10,WEEKDAY,15,TRAIN,NE4,64129,53680
2018-10,WEEKENDS/HOLIDAY,15,TRAIN,NE4,32343,27463
2018-10,WEEKDAY,15,TRAIN,DT19,12675,11126
2018-10,WEEKENDS/HOLIDAY,8,TRAIN,SW1,459,534
2018-10,WEEKDAY,8,TRAIN,SW1,3408,5233
2018-10,WEEKENDS/HOLIDAY,9,TRAIN,NS10,22882,9385
2018-10,WEEKDAY,9,TRAIN,NS10,74350,27484
2018-10,WEEKENDS/HOLIDAY,7,TRAIN,BP5,520,397
2018-10,WEEKDAY,7,TRAIN,BP5,9662,4902
2018-10,WEEKENDS/HOLIDAY,8,TRAIN,SW6,1637,496
2018-10,WEEKDAY,8,TRAIN,SW6,12059,2750
2018-10,WEEKENDS/HOLIDAY,16,TRAIN,EW4,7319,6180
2018-10,WEEKDAY,16,TRAIN,EW4,20741,16652
2018-10,WEEKENDS/HOLIDAY,14,TRAIN,CC2,3228,3775
2018-10,WEEKDAY,14,TRAIN,CC2,7555,10154
2018-10,WEEKDAY,12,TRAIN,NE14,33770,20884
2018-10,WEEKENDS/HOLIDAY,12,TRAIN,NE14,16844,9893
2018-10,WEEKENDS/HOLIDAY,20,TRAIN,DT19,4659,3686
2018-10,WEEKDAY,20,TRAIN,NE4,89210,39889
2018-10,WEEKENDS/HOLIDAY,20,TRAIN,NE4,31442,15766
2018-10,WEEKDAY,20,TRAIN,DT19,19507,9687
2018-10,WEEKDAY,0,TRAIN,SE5,72,384
2018-10,WEEKENDS/HOLIDAY,0,TRAIN,SE5,35,127
2018-10,WEEKDAY,7,TRAIN,DT33,85743,19217
2018-10,WEEKENDS/HOLIDAY,7,TRAIN,DT33,6042,2026
2018-10,WEEKENDS/HOLIDAY,0,TRAIN,DT24,7,219
2018-10,WEEKDAY,0,TRAIN,DT24,24,604
2018-10,WEEKDAY,0,TRAIN,NS18,282,2155
2018-10,WEEKENDS/HOLIDAY,0,TRAIN,NS18,75,812
2018-10,WEEKDAY,22,TRAIN,CC1-NE6-NS24,66789,13458
2018-10,WEEKENDS/HOLIDAY,22,TRAIN,CC1-NE6-NS24,20078,5218
2018-10,WEEKENDS/HOLIDAY,21,TRAIN,EW3,4185,8186
2018-10,WEEKDAY,21,TRAIN,EW3,13569,29082
2018-10,WEEKDAY,20,TRAIN,DT5,12668,23297
2018-10,WEEKENDS/HOLIDAY,20,TRAIN,DT5,4014,6319
2018-10,WEEKENDS/HOLIDAY,15,TRAIN,DT22,3400,4352
2018-10,WEEKDAY,15,TRAIN,DT22,6201,6408
2018-10,WEEKENDS/HOLIDAY,21,TRAIN,CC27,1277,245
2018-10,WEEKDAY,21,TRAIN,CC27,7541,697
2018-10,WEEKENDS/HOLIDAY,15,TRAIN,SE4,1445,1502
2018-10,WEEKDAY,15,TRAIN,SE4,3051,4136
2018-10,WEEKDAY,19,TRAIN,PW6,645,2434
2018-10,WEEKENDS/HOLIDAY,19,TRAIN,PW6,234,469
2018-10,WEEKENDS/HOLIDAY,8,TRAIN,NE10,4407,3836
2018-10,WEEKDAY,8,TRAIN,NE10,43206,40251
2018-10,WEEKENDS/HOLIDAY,21,TRAIN,DT35,8261,1288
2018-10,WEEKDAY,21,TRAIN,DT35,22234,3013
2018-10,WEEKDAY,21,TRAIN,CG1,6218,1898
2018-10,WEEKENDS/HOLIDAY,21,TRAIN,CG1,3908,672
2018-10,WEEKENDS/HOLIDAY,13,TRAIN,NS21,15675,18007
2018-10,WEEKENDS/HOLIDAY,13,TRAIN,DT11,16996,15396
2018-10,WEEKDAY,13,TRAIN,DT11,34002,35956
2018-10,WEEKDAY,13,TRAIN,NS21,36408,54773
2018-10,WEEKDAY,7,TRAIN,CC23,3976,50996
2018-10,WEEKENDS/HOLIDAY,7,TRAIN,CC23,642,3144
2018-10,WEEKENDS/HOLIDAY,16,TRAIN,SW1,753,506
2018-10,WEEKDAY,16,TRAIN,SW1,2461,1291
2018-10,WEEKDAY,20,TRAIN,NE15,6713,40215
2018-10,WEEKENDS/HOLIDAY,20,TRAIN,NE15,2652,9328
2018-10,WEEKENDS/HOLIDAY,13,TRAIN,EW29,5538,3220
2018-10,WEEKDAY,13,TRAIN,EW29,9533,10393
2018-10,WEEKDAY,13,TRAIN,EW30,1112,796
2018-10,WEEKENDS/HOLIDAY,13,TRAIN,EW30,728,161
2018-10,WEEKDAY,7,TRAIN,EW32,3610,25347
2018-10,WEEKENDS/HOLIDAY,7,TRAIN,EW32,1073,2896
2018-10,WEEKENDS/HOLIDAY,7,TRAIN,NE14,10499,5295
2018-10,WEEKDAY,7,TRAIN,NE14,121458,41338
2018-10,WEEKDAY,13,TRAIN,SE3,4346,3192
2018-10,WEEKENDS/HOLIDAY,13,TRAIN,SE3,1622,1215
2018-10,WEEKENDS/HOLIDAY,20,TRAIN,EW30,637,657
2018-10,WEEKDAY,20,TRAIN,EW30,4690,835
2018-10,WEEKENDS/HOLIDAY,12,TRAIN,NS17,9001,3374
2018-10,WEEKDAY,12,TRAIN,NS17,21504,9369
2018-10,WEEKDAY,12,TRAIN,CC15,36776,46388
2018-10,WEEKENDS/HOLIDAY,12,TRAIN,CC15,15212,15361
2018-10,WEEKENDS/HOLIDAY,15,TRAIN,EW26,10900,10052
2018-10,WEEKDAY,15,TRAIN,EW26,18742,21938
2018-10,WEEKENDS/HOLIDAY,9,TRAIN,EW23,17886,14039
2018-10,WEEKDAY,9,TRAIN,EW23,57319,59742
2018-10,WEEKDAY,21,TRAIN,DT34,2855,6557
2018-10,WEEKENDS/HOLIDAY,21,TRAIN,DT34,609,2158
2018-10,WEEKDAY,15,TRAIN,NS5,21451,28133
2018-10,WEEKENDS/HOLIDAY,15,TRAIN,NS5,10872,11730
2018-10,WEEKDAY,11,TRAIN,DT13,8788,15016
2018-10,WEEKENDS/HOLIDAY,11,TRAIN,DT13,3668,5680
2018-10,WEEKDAY,20,TRAIN,DT27,7997,8995
2018-10,WEEKENDS/HOLIDAY,20,TRAIN,DT27,1684,3486
2018-10,WEEKDAY,20,TRAIN,SW3,958,3729
2018-10,WEEKENDS/HOLIDAY,20,TRAIN,SW3,393,1076
2018-10,WEEKENDS/HOLIDAY,14,TRAIN,EW16,2285,2459
2018-10,WEEKDAY,14,TRAIN,EW16,7453,9684
2018-10,WEEKDAY,14,TRAIN,NE3,21508,26872
2018-10,WEEKENDS/HOLIDAY,14,TRAIN,NE3,6645,4968
2018-10,WEEKDAY,19,TRAIN,EW26,31024,88207
2018-10,WEEKENDS/HOLIDAY,19,TRAIN,EW26,9574,14557
2018-10,WEEKENDS/HOLIDAY,6,TRAIN,BP3,941,117
2018-10,WEEKDAY,6,TRAIN,BP3,15741,1131
2018-10,WEEKDAY,13,TRAIN,EW12,62250,61792
2018-10,WEEKENDS/HOLIDAY,13,TRAIN,DT14,9253,12979
2018-10,WEEKENDS/HOLIDAY,13,TRAIN,EW12,25757,37808
2018-10,WEEKDAY,13,TRAIN,DT14,32918,26522
2018-10,WEEKENDS/HOLIDAY,8,TRAIN,CG2,5988,8787
2018-10,WEEKDAY,8,TRAIN,CG2,17212,46504
2018-10,WEEKDAY,20,TRAIN,NE13,17435,36242
2018-10,WEEKENDS/HOLIDAY,20,TRAIN,NE13,5703,9416
2018-10,WEEKENDS/HOLIDAY,19,TRAIN,NS17,5493,5115
2018-10,WEEKENDS/HOLIDAY,19,TRAIN,CC15,12733,16945
2018-10,WEEKDAY,19,TRAIN,CC15,47269,99576
2018-10,WEEKDAY,19,TRAIN,NS17,22907,37583
2018-10,WEEKDAY,23,TRAIN,CC17,308,1777
2018-10,WEEKENDS/HOLIDAY,23,TRAIN,CC17,103,564
2018-10,WEEKENDS/HOLIDAY,10,TRAIN,DT18,1172,3070
2018-10,WEEKDAY,10,TRAIN,DT18,6436,29737
2018-10,WEEKENDS/HOLIDAY,19,TRAIN,EW23,17717,21072
2018-10,WEEKDAY,19,TRAIN,EW23,75983,102664
2018-10,WEEKDAY,14,TRAIN,EW15,41810,44665
2018-10,WEEKENDS/HOLIDAY,14,TRAIN,EW15,11460,10788
2018-10,WEEKDAY,23,TRAIN,DT14,10413,3563
2018-10,WEEKDAY,23,TRAIN,EW12,16565,8023
2018-10,WEEKENDS/HOLIDAY,23,TRAIN,EW12,6250,2864
2018-10,WEEKENDS/HOLIDAY,23,TRAIN,DT14,3870,1439
2018-10,WEEKDAY,7,TRAIN,NS15,63107,103444
2018-10,WEEKENDS/HOLIDAY,7,TRAIN,NS15,5672,5414
2018-10,WEEKDAY,12,TRAIN,EW30,1635,895
2018-10,WEEKENDS/HOLIDAY,12,TRAIN,EW30,1051,156
2018-10,WEEKDAY,12,TRAIN,NE11,5364,3449
2018-10,WEEKENDS/HOLIDAY,12,TRAIN,NE11,2459,1369
2018-10,WEEKENDS/HOLIDAY,8,TRAIN,PE5,2779,837
2018-10,WEEKDAY,8,TRAIN,PE5,19141,3487
2018-10,WEEKENDS/HOLIDAY,9,TRAIN,CC11,1978,5954
2018-10,WEEKDAY,9,TRAIN,CC11,7376,68175
2018-10,WEEKENDS/HOLIDAY,0,TRAIN,SE1,45,297
2018-10,WEEKDAY,0,TRAIN,SE1,63,859
