YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2018-09,WEEKDAY,7,TRAIN,EW3,48422,22333
2018-09,WEEKENDS/HOLIDAY,7,TRAIN,EW3,5614,2974
2018-09,WEEKENDS/HOLIDAY,8,TRAIN,EW12,5123,12980
2018-09,WEEKDAY,8,TRAIN,EW12,23239,70414
2018-09,WEEKENDS/HOLIDAY,8,TRAIN,DT14,2063,4975
2018-09,WEEKDAY,8,TRAIN,DT14,14698,50753
2018-09,WEEKDAY,19,TRAIN,DT8,5152,7536
2018-09,WEEKENDS/HOLIDAY,19,TRAIN,DT8,1348,2582
2018-09,WEEKDAY,11,TRAIN,NE9,24924,12739
2018-09,WEEKENDS/HOLIDAY,11,TRAIN,NE9,14838,8591
2018-09,WEEKDAY,19,TRAIN,CC17,4077,9762
2018-09,WEEKENDS/HOLIDAY,19,TRAIN,CC17,1058,1495
2018-09,WEEKDAY,8,TRAIN,DT30,39675,3839
2018-09,WEEKENDS/HOLIDAY,8,TRAIN,DT30,4220,1663
2018-09,WEEKDAY,18,TRAIN,PW5,1852,4827
2018-09,WEEKENDS/HOLIDAY,18,TRAIN,PW5,1108,2115
2018-09,WEEKENDS/HOLIDAY,17,TRAIN,PE5,2819,2749
2018-09,WEEKDAY,17,TRAIN,PE5,5648,8026
2018-09,WEEKENDS/HOLIDAY,16,TRAIN,DT33,8181,8152
2018-09,WEEKDAY,16,TRAIN,DT33,10974,15780
2018-09,WEEKENDS/HOLIDAY,9,TRAIN,PW4,100,125
2018-09,WEEKDAY,9,TRAIN,PW4,307,298
2018-09,WEEKENDS/HOLIDAY,21,TRAIN,BP12,525,1933
2018-09,WEEKDAY,21,TRAIN,BP12,1431,4582
2018-09,WEEKENDS/HOLIDAY,22,TRAIN,NE3,4698,5132
2018-09,WEEKDAY,22,TRAIN,NE3,15961,9549
2018-09,WEEKENDS/HOLIDAY,22,TRAIN,EW16,1986,1645
2018-09,WEEKDAY,22,TRAIN,EW16,5057,2836
2018-09,WEEKDAY,7,TRAIN,SW2,11015,2308
2018-09,WEEKENDS/HOLIDAY,7,TRAIN,SW2,1182,723
2018-09,WEEKENDS/HOLIDAY,18,TRAIN,CC21,5839,7330
2018-09,WEEKDAY,18,TRAIN,CC21,13425,30669
2018-09,WEEKENDS/HOLIDAY,7,TRAIN,DT6,1315,1364
2018-09,WEEKDAY,7,TRAIN,DT6,13503,12034
2018-09,WEEKDAY,22,TRAIN,BP12,648,4137
2018-09,WEEKENDS/HOLIDAY,22,TRAIN,BP12,390,1820
2018-09,WEEKDAY,6,TRAIN,NS16,66258,31571
2018-09,WEEKENDS/HOLIDAY,6,TRAIN,NS16,14035,5753
2018-09,WEEKENDS/HOLIDAY,13,TRAIN,NS10,25872,17925
2018-09,WEEKDAY,13,TRAIN,NS10,35341,25655
2018-09,WEEKDAY,8,TRAIN,DT8,10783,8463
2018-09,WEEKENDS/HOLIDAY,8,TRAIN,DT8,1685,1341
2018-09,WEEKDAY,21,TRAIN,CC14,2805,8550
2018-09,WEEKENDS/HOLIDAY,21,TRAIN,CC14,1055,3747
2018-09,WEEKDAY,13,TRAIN,NE10,13310,12902
2018-09,WEEKENDS/HOLIDAY,13,TRAIN,NE10,8535,6721
2018-09,WEEKDAY,5,TRAIN,EW31,265,631
2018-09,WEEKENDS/HOLIDAY,5,TRAIN,EW31,75,44
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,BP9,201,761
2018-09,WEEKDAY,23,TRAIN,BP9,330,1587
2018-09,WEEKDAY,9,TRAIN,EW7,25583,14864
2018-09,WEEKENDS/HOLIDAY,9,TRAIN,EW7,10183,6486
2018-09,WEEKDAY,5,TRAIN,BP12,2423,94
2018-09,WEEKENDS/HOLIDAY,5,TRAIN,BP12,300,16
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,EW26,19831,5562
2018-09,WEEKDAY,10,TRAIN,EW26,27911,8833
2018-09,WEEKENDS/HOLIDAY,20,TRAIN,EW27,20752,38265
2018-09,WEEKDAY,20,TRAIN,EW27,45015,83516
2018-09,WEEKENDS/HOLIDAY,15,TRAIN,NS21,17818,19463
2018-09,WEEKENDS/HOLIDAY,15,TRAIN,DT11,18925,18265
2018-09,WEEKDAY,15,TRAIN,DT11,27446,31428
2018-09,WEEKDAY,15,TRAIN,NS21,32401,30947
2018-09,WEEKDAY,15,TRAIN,EW3,16650,18629
2018-09,WEEKENDS/HOLIDAY,15,TRAIN,EW3,10271,10267
2018-09,WEEKENDS/HOLIDAY,13,TRAIN,CC27,1332,1339
2018-09,WEEKDAY,13,TRAIN,CC27,4367,7707
2018-09,WEEKDAY,16,TRAIN,DT21,8925,5954
2018-09,WEEKENDS/HOLIDAY,16,TRAIN,DT21,4967,3853
2018-09,WEEKENDS/HOLIDAY,5,TRAIN,EW6,186,9
2018-09,WEEKDAY,5,TRAIN,EW6,1523,103
2018-09,WEEKENDS/HOLIDAY,18,TRAIN,NS3,8660,11470
2018-09,WEEKDAY,18,TRAIN,NS3,16669,54056
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,DT18,1880,650
2018-09,WEEKDAY,23,TRAIN,DT18,6680,1065
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,CE1,28321,3205
2018-09,WEEKDAY,23,TRAIN,CE1,38473,5083
2018-09,WEEKDAY,23,TRAIN,DT16,1288,923
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,DT16,1397,811
2018-09,WEEKDAY,9,TRAIN,SE1,7194,1949
2018-09,WEEKENDS/HOLIDAY,9,TRAIN,SE1,3183,1139
2018-09,WEEKENDS/HOLIDAY,9,TRAIN,DT3,5333,1739
2018-09,WEEKDAY,9,TRAIN,DT3,15939,2581
2018-09,WEEKDAY,17,TRAIN,PW4,859,298
2018-09,WEEKENDS/HOLIDAY,17,TRAIN,PW4,541,159
2018-09,WEEKDAY,14,TRAIN,DT18,14988,13388
2018-09,WEEKENDS/HOLIDAY,14,TRAIN,DT18,3589,3117
2018-09,WEEKENDS/HOLIDAY,18,TRAIN,EW27,32956,41305
2018-09,WEEKDAY,18,TRAIN,EW27,110843,157546
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,NS20,2220,3340
2018-09,WEEKDAY,23,TRAIN,NS20,4934,5094
2018-09,WEEKENDS/HOLIDAY,12,TRAIN,BP11,2902,1824
2018-09,WEEKDAY,12,TRAIN,BP11,4147,2707
2018-09,WEEKDAY,20,TRAIN,SW1,1129,1650
2018-09,WEEKENDS/HOLIDAY,20,TRAIN,SW1,461,683
2018-09,WEEKENDS/HOLIDAY,8,TRAIN,DT13,2191,4208
2018-09,WEEKDAY,8,TRAIN,DT13,10055,26489
2018-09,WEEKDAY,11,TRAIN,CC19,5901,8457
2018-09,WEEKDAY,11,TRAIN,DT9,758,792
2018-09,WEEKENDS/HOLIDAY,11,TRAIN,DT9,552,560
2018-09,WEEKENDS/HOLIDAY,11,TRAIN,CC19,4905,6466
2018-09,WEEKENDS/HOLIDAY,13,TRAIN,DT2,1138,753
2018-09,WEEKDAY,13,TRAIN,DT2,2497,1822
2018-09,WEEKENDS/HOLIDAY,20,TRAIN,EW24-NS1,60862,35220
2018-09,WEEKDAY,20,TRAIN,EW24-NS1,134000,71248
2018-09,WEEKENDS/HOLIDAY,13,TRAIN,DT24,2484,1891
2018-09,WEEKDAY,13,TRAIN,DT24,4332,3514
2018-09,WEEKENDS/HOLIDAY,17,TRAIN,SW5,4227,4808
2018-09,WEEKDAY,17,TRAIN,SW5,7905,10605
2018-09,WEEKENDS/HOLIDAY,17,TRAIN,CC28,2400,2367
2018-09,WEEKDAY,17,TRAIN,CC28,6110,6245
2018-09,WEEKENDS/HOLIDAY,0,TRAIN,DT29,26,490
2018-09,WEEKDAY,0,TRAIN,DT29,29,829
2018-09,WEEKDAY,22,TRAIN,CC24,15974,3744
2018-09,WEEKENDS/HOLIDAY,22,TRAIN,CC24,2699,2311
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,DT30,407,2825
2018-09,WEEKDAY,23,TRAIN,DT30,698,5563
2018-09,WEEKENDS/HOLIDAY,0,TRAIN,SE2,24,608
2018-09,WEEKDAY,0,TRAIN,SE2,39,1032
2018-09,WEEKDAY,16,TRAIN,EW13-NS25,53323,41609
2018-09,WEEKENDS/HOLIDAY,16,TRAIN,EW13-NS25,42365,45111
2018-09,WEEKENDS/HOLIDAY,22,TRAIN,BP8,1059,1228
2018-09,WEEKDAY,22,TRAIN,BP8,2874,2351
2018-09,WEEKENDS/HOLIDAY,12,TRAIN,PW4,182,51
2018-09,WEEKDAY,12,TRAIN,PW4,644,252
2018-09,WEEKENDS/HOLIDAY,7,TRAIN,DT10,1653,1656
2018-09,WEEKDAY,7,TRAIN,DT10,11590,15451
2018-09,WEEKENDS/HOLIDAY,18,TRAIN,DT34,2812,1994
2018-09,WEEKDAY,18,TRAIN,DT34,14864,10358
2018-09,WEEKDAY,23,TRAIN,CC6,9071,1130
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,CC6,9777,1078
2018-09,WEEKENDS/HOLIDAY,17,TRAIN,NS13,30305,40198
2018-09,WEEKDAY,17,TRAIN,NS13,72134,100154
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,CC8,4335,2981
2018-09,WEEKDAY,10,TRAIN,CC8,7297,4546
2018-09,WEEKENDS/HOLIDAY,13,TRAIN,SW8,1164,963
2018-09,WEEKDAY,13,TRAIN,SW8,2124,3315
2018-09,WEEKDAY,12,TRAIN,EW22,8905,9312
2018-09,WEEKENDS/HOLIDAY,12,TRAIN,EW22,3824,2875
2018-09,WEEKENDS/HOLIDAY,21,TRAIN,NS2,9019,14741
2018-09,WEEKDAY,21,TRAIN,NS2,18495,33338
2018-09,WEEKENDS/HOLIDAY,11,TRAIN,PE3,4740,2790
2018-09,WEEKDAY,11,TRAIN,PE3,6295,4341
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,NE8,8901,7324
2018-09,WEEKDAY,23,TRAIN,NE8,11446,11319
2018-09,WEEKENDS/HOLIDAY,5,TRAIN,NS18,716,146
2018-09,WEEKDAY,5,TRAIN,NS18,3586,821
2018-09,WEEKENDS/HOLIDAY,8,TRAIN,DT28,5462,3976
2018-09,WEEKDAY,8,TRAIN,DT28,30037,32410
2018-09,WEEKENDS/HOLIDAY,8,TRAIN,DT20,1068,2232
2018-09,WEEKDAY,8,TRAIN,DT20,16183,20535
2018-09,WEEKDAY,6,TRAIN,DT30,9590,3029
2018-09,WEEKENDS/HOLIDAY,6,TRAIN,DT30,1399,567
2018-09,WEEKDAY,15,TRAIN,CC21,10360,10658
2018-09,WEEKENDS/HOLIDAY,15,TRAIN,CC21,6081,5383
2018-09,WEEKENDS/HOLIDAY,16,TRAIN,EW22,3290,3222
2018-09,WEEKDAY,16,TRAIN,EW22,17198,8422
2018-09,WEEKENDS/HOLIDAY,14,TRAIN,BP5,1304,938
2018-09,WEEKDAY,14,TRAIN,BP5,2582,1969
2018-09,WEEKENDS/HOLIDAY,9,TRAIN,PE2,3945,1073
2018-09,WEEKDAY,9,TRAIN,PE2,8657,2290
2018-09,WEEKDAY,15,TRAIN,BP12,4262,3079
2018-09,WEEKENDS/HOLIDAY,15,TRAIN,BP12,1452,1569
2018-09,WEEKDAY,19,TRAIN,NS10,37836,116793
2018-09,WEEKENDS/HOLIDAY,19,TRAIN,NS10,14548,26467
2018-09,WEEKENDS/HOLIDAY,16,TRAIN,SE3,1360,1771
2018-09,WEEKDAY,16,TRAIN,SE3,2135,3639
2018-09,WEEKENDS/HOLIDAY,13,TRAIN,CC14,3732,3208
2018-09,WEEKDAY,13,TRAIN,CC14,6820,9848
2018-09,WEEKENDS/HOLIDAY,11,TRAIN,NS20,21925,22946
2018-09,WEEKDAY,11,TRAIN,NS20,38901,43133
2018-09,WEEKENDS/HOLIDAY,17,TRAIN,BP4,1206,1137
2018-09,WEEKDAY,17,TRAIN,BP4,7757,3508
2018-09,WEEKDAY,10,TRAIN,DT29,6836,1815
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,DT29,3992,1134
2018-09,WEEKENDS/HOLIDAY,11,TRAIN,DT34,2142,857
2018-09,WEEKDAY,11,TRAIN,DT34,4270,1900
2018-09,WEEKDAY,23,TRAIN,CG2,9995,8993
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,CG2,5656,5011
2018-09,WEEKDAY,18,TRAIN,DT35,70172,9253
2018-09,WEEKDAY,18,TRAIN,CG1,19067,4004
2018-09,WEEKENDS/HOLIDAY,18,TRAIN,CG1,5159,3944
2018-09,WEEKENDS/HOLIDAY,18,TRAIN,DT35,7903,5851
2018-09,WEEKDAY,14,TRAIN,PW6,655,787
2018-09,WEEKENDS/HOLIDAY,14,TRAIN,PW6,472,470
2018-09,WEEKDAY,15,TRAIN,EW1,25919,30710
2018-09,WEEKENDS/HOLIDAY,15,TRAIN,EW1,17598,17834
2018-09,WEEKDAY,0,TRAIN,BP10,237,1222
2018-09,WEEKENDS/HOLIDAY,0,TRAIN,BP10,139,652
2018-09,WEEKDAY,10,TRAIN,SE4,4511,2160
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,SE4,3267,1843
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,CC12,354,1282
2018-09,WEEKDAY,23,TRAIN,CC12,478,2466
2018-09,WEEKENDS/HOLIDAY,20,TRAIN,DT16,3935,9572
2018-09,WEEKDAY,20,TRAIN,DT16,3161,7726
2018-09,WEEKDAY,20,TRAIN,CE1,64383,25547
2018-09,WEEKENDS/HOLIDAY,20,TRAIN,CE1,55388,16176
2018-09,WEEKDAY,19,TRAIN,EW7,15886,44207
2018-09,WEEKENDS/HOLIDAY,19,TRAIN,EW7,7202,11630
2018-09,WEEKDAY,9,TRAIN,DT10,9759,2935
2018-09,WEEKENDS/HOLIDAY,9,TRAIN,DT10,2392,1319
2018-09,WEEKENDS/HOLIDAY,8,TRAIN,NE4,6749,12581
2018-09,WEEKDAY,8,TRAIN,NE4,25979,81853
2018-09,WEEKDAY,8,TRAIN,DT19,5683,24864
2018-09,WEEKENDS/HOLIDAY,8,TRAIN,DT19,1141,3145
2018-09,WEEKDAY,20,TRAIN,DT24,3491,7181
2018-09,WEEKENDS/HOLIDAY,20,TRAIN,DT24,1547,3056
2018-09,WEEKDAY,10,TRAIN,EW12,20025,51288
2018-09,WEEKDAY,10,TRAIN,DT14,8269,20022
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,EW12,11671,32954
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,DT14,4248,11887
2018-09,WEEKENDS/HOLIDAY,8,TRAIN,DT35,843,4131
2018-09,WEEKENDS/HOLIDAY,8,TRAIN,CG1,388,1910
2018-09,WEEKDAY,8,TRAIN,CG1,1284,17380
2018-09,WEEKDAY,8,TRAIN,DT35,2746,67662
2018-09,WEEKENDS/HOLIDAY,13,TRAIN,EW11,13389,12991
2018-09,WEEKDAY,13,TRAIN,EW11,24592,25748
2018-09,WEEKENDS/HOLIDAY,11,TRAIN,SW3,1325,654
2018-09,WEEKDAY,11,TRAIN,SW3,2087,1051
2018-09,WEEKENDS/HOLIDAY,6,TRAIN,EW27,2539,1326
2018-09,WEEKDAY,6,TRAIN,EW27,74169,48926
2018-09,WEEKDAY,22,TRAIN,DT34,2402,4408
2018-09,WEEKENDS/HOLIDAY,22,TRAIN,DT34,738,2293
2018-09,WEEKENDS/HOLIDAY,14,TRAIN,SE1,2219,2372
2018-09,WEEKDAY,14,TRAIN,SE1,3819,3733
2018-09,WEEKENDS/HOLIDAY,13,TRAIN,NE13,17623,12834
2018-09,WEEKDAY,13,TRAIN,NE13,20469,16929
2018-09,WEEKDAY,23,TRAIN,EW19,1738,6784
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,EW19,941,3859
2018-09,WEEKENDS/HOLIDAY,0,TRAIN,EW13-NS25,7844,261
2018-09,WEEKDAY,0,TRAIN,EW13-NS25,6900,380
2018-09,WEEKENDS/HOLIDAY,5,TRAIN,PW3,55,5
2018-09,WEEKDAY,5,TRAIN,PW3,155,27
2018-09,WEEKDAY,19,TRAIN,CC5,11416,10099
2018-09,WEEKENDS/HOLIDAY,19,TRAIN,CC5,4568,4176
2018-09,WEEKDAY,5,TRAIN,EW3,5316,351
2018-09,WEEKENDS/HOLIDAY,5,TRAIN,EW3,1064,59
2018-09,WEEKDAY,10,TRAIN,DT21,5357,8575
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,DT21,3083,4059
2018-09,WEEKENDS/HOLIDAY,21,TRAIN,PE3,1159,3263
2018-09,WEEKDAY,21,TRAIN,PE3,3426,7003
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,NE5,4189,7798
2018-09,WEEKDAY,10,TRAIN,NE5,7567,22509
2018-09,WEEKENDS/HOLIDAY,19,TRAIN,NE14,14344,20585
2018-09,WEEKDAY,19,TRAIN,NE14,31216,87228
2018-09,WEEKENDS/HOLIDAY,5,TRAIN,DT27,179,19
2018-09,WEEKDAY,5,TRAIN,DT27,718,122
2018-09,WEEKENDS/HOLIDAY,21,TRAIN,PE6,2328,2529
2018-09,WEEKDAY,21,TRAIN,PE6,3620,6136
2018-09,WEEKENDS/HOLIDAY,22,TRAIN,CC16,1937,3592
2018-09,WEEKDAY,22,TRAIN,CC16,4547,8381
2018-09,WEEKDAY,17,TRAIN,PW5,1593,3288
2018-09,WEEKENDS/HOLIDAY,17,TRAIN,PW5,1360,1834
2018-09,WEEKDAY,22,TRAIN,EW30,808,415
2018-09,WEEKENDS/HOLIDAY,22,TRAIN,EW30,233,745
2018-09,WEEKENDS/HOLIDAY,8,TRAIN,DT17,953,2997
2018-09,WEEKDAY,8,TRAIN,DT17,5820,203593
2018-09,WEEKENDS/HOLIDAY,12,TRAIN,SW7,2080,1302
2018-09,WEEKDAY,12,TRAIN,SW7,3183,2144
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,NS10,2362,17247
2018-09,WEEKDAY,23,TRAIN,NS10,4959,34024
2018-09,WEEKDAY,23,TRAIN,EW13-NS25,29643,3555
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,EW13-NS25,23290,2308
2018-09,WEEKENDS/HOLIDAY,7,TRAIN,EW23,4036,2238
2018-09,WEEKDAY,7,TRAIN,EW23,98085,92391
2018-09,WEEKENDS/HOLIDAY,18,TRAIN,SW4,646,483
2018-09,WEEKDAY,18,TRAIN,SW4,2064,1260
2018-09,WEEKDAY,0,TRAIN,EW3,103,2460
2018-09,WEEKENDS/HOLIDAY,0,TRAIN,EW3,60,1511
2018-09,WEEKDAY,12,TRAIN,NE8,24398,33238
2018-09,WEEKENDS/HOLIDAY,12,TRAIN,NE8,19585,25756
2018-09,WEEKDAY,19,TRAIN,CC2,16086,7914
2018-09,WEEKENDS/HOLIDAY,19,TRAIN,CC2,3741,2243
2018-09,WEEKENDS/HOLIDAY,9,TRAIN,CC5,1470,2427
2018-09,WEEKDAY,9,TRAIN,CC5,4081,15168
2018-09,WEEKDAY,22,TRAIN,EW19,5857,13908
2018-09,WEEKENDS/HOLIDAY,22,TRAIN,EW19,2802,6412
2018-09,WEEKDAY,0,TRAIN,CC17,10,453
2018-09,WEEKENDS/HOLIDAY,0,TRAIN,CC17,14,319
2018-09,WEEKENDS/HOLIDAY,21,TRAIN,DT26,955,2168
2018-09,WEEKDAY,21,TRAIN,CC10,8667,10168
2018-09,WEEKENDS/HOLIDAY,21,TRAIN,CC10,2251,4810
2018-09,WEEKDAY,21,TRAIN,DT26,2358,4486
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,EW9,3378,8850
2018-09,WEEKDAY,23,TRAIN,EW9,5588,16003
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,DT20,2938,3450
2018-09,WEEKDAY,10,TRAIN,DT20,5020,6643
2018-09,WEEKENDS/HOLIDAY,21,TRAIN,NE15,2454,12579
2018-09,WEEKDAY,21,TRAIN,NE15,5072,30531
2018-09,WEEKDAY,10,TRAIN,PW1,131,749
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,PW1,423,1117
2018-09,WEEKENDS/HOLIDAY,14,TRAIN,BP11,2207,2030
2018-09,WEEKDAY,14,TRAIN,BP11,3422,3573
2018-09,WEEKDAY,15,TRAIN,SW5,6492,7318
2018-09,WEEKENDS/HOLIDAY,15,TRAIN,SW5,4215,3969
2018-09,WEEKENDS/HOLIDAY,6,TRAIN,BP8,411,440
2018-09,WEEKDAY,6,TRAIN,BP8,6215,4471
2018-09,WEEKDAY,17,TRAIN,EW23,83491,72792
2018-09,WEEKENDS/HOLIDAY,17,TRAIN,EW23,27924,28823
2018-09,WEEKDAY,10,TRAIN,DT26,3564,1491
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,CC10,4660,3888
2018-09,WEEKDAY,10,TRAIN,CC10,8197,9678
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,DT26,2210,864
2018-09,WEEKENDS/HOLIDAY,11,TRAIN,NE5,4741,8466
2018-09,WEEKDAY,11,TRAIN,NE5,9637,15560
2018-09,WEEKDAY,8,TRAIN,PW7,4719,1004
2018-09,WEEKENDS/HOLIDAY,8,TRAIN,PW7,965,364
2018-09,WEEKENDS/HOLIDAY,18,TRAIN,EW17,16076,17613
2018-09,WEEKDAY,18,TRAIN,EW17,59595,90684
2018-09,WEEKDAY,21,TRAIN,NS17,11331,18166
2018-09,WEEKENDS/HOLIDAY,21,TRAIN,NS17,4060,6402
2018-09,WEEKDAY,21,TRAIN,CC15,32590,36019
2018-09,WEEKENDS/HOLIDAY,21,TRAIN,CC15,12305,14538
2018-09,WEEKENDS/HOLIDAY,19,TRAIN,NS13,24936,40596
2018-09,WEEKDAY,19,TRAIN,NS13,53260,167707
2018-09,WEEKENDS/HOLIDAY,11,TRAIN,SW1,598,520
2018-09,WEEKDAY,11,TRAIN,SW1,1244,888
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,DT30,4578,1532
2018-09,WEEKDAY,10,TRAIN,DT30,7999,1772
2018-09,WEEKENDS/HOLIDAY,8,TRAIN,EW6,6323,4274
2018-09,WEEKDAY,8,TRAIN,EW6,48896,21842
2018-09,WEEKDAY,20,TRAIN,NE1,36618,9021
2018-09,WEEKDAY,20,TRAIN,CC29,57842,23973
2018-09,WEEKENDS/HOLIDAY,20,TRAIN,NE1,21563,4771
2018-09,WEEKENDS/HOLIDAY,20,TRAIN,CC29,43118,14843
2018-09,WEEKENDS/HOLIDAY,12,TRAIN,NS22,39775,71037
2018-09,WEEKDAY,12,TRAIN,NS22,51009,110010
2018-09,WEEKENDS/HOLIDAY,17,TRAIN,CC12,3828,2536
2018-09,WEEKDAY,17,TRAIN,CC12,9360,6805
2018-09,WEEKENDS/HOLIDAY,11,TRAIN,NE4,21238,39398
2018-09,WEEKDAY,11,TRAIN,NE4,34382,68712
2018-09,WEEKDAY,11,TRAIN,DT19,7639,17359
2018-09,WEEKENDS/HOLIDAY,11,TRAIN,DT19,3793,8755
2018-09,WEEKDAY,10,TRAIN,NS7,17474,18337
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,NS7,9445,9472
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,DT23,1206,1465
2018-09,WEEKDAY,10,TRAIN,DT23,2269,4701
2018-09,WEEKENDS/HOLIDAY,8,TRAIN,CC25,2728,2835
2018-09,WEEKDAY,8,TRAIN,CC25,16196,28601
2018-09,WEEKDAY,22,TRAIN,NE5,25792,12243
2018-09,WEEKENDS/HOLIDAY,22,TRAIN,NE5,12809,8813
2018-09,WEEKENDS/HOLIDAY,7,TRAIN,DT27,2491,2144
2018-09,WEEKDAY,7,TRAIN,DT27,13426,16050
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,CC25,3178,2154
2018-09,WEEKDAY,10,TRAIN,CC25,5148,4442
2018-09,WEEKDAY,22,TRAIN,CC17,934,3237
2018-09,WEEKENDS/HOLIDAY,22,TRAIN,CC17,343,1321
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,CC29,8853,1900
2018-09,WEEKDAY,23,TRAIN,NE1,11283,3294
2018-09,WEEKDAY,23,TRAIN,CC29,10814,2302
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,NE1,7747,1992
2018-09,WEEKDAY,6,TRAIN,DT31,9089,2520
2018-09,WEEKENDS/HOLIDAY,6,TRAIN,DT31,1617,563
2018-09,WEEKDAY,9,TRAIN,CC26,3113,11400
2018-09,WEEKENDS/HOLIDAY,9,TRAIN,CC26,1066,1217
2018-09,WEEKDAY,21,TRAIN,PE2,1314,8332
2018-09,WEEKENDS/HOLIDAY,21,TRAIN,PE2,716,3533
2018-09,WEEKDAY,5,TRAIN,EW17,5258,267
2018-09,WEEKENDS/HOLIDAY,5,TRAIN,EW17,611,34
2018-09,WEEKDAY,10,TRAIN,NS9,37175,32007
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,NS9,22498,21685
2018-09,WEEKENDS/HOLIDAY,16,TRAIN,CC6,11625,11583
2018-09,WEEKDAY,16,TRAIN,CC6,10088,11337
2018-09,WEEKENDS/HOLIDAY,12,TRAIN,EW1,21362,12342
2018-09,WEEKDAY,12,TRAIN,EW1,30323,18045
2018-09,WEEKDAY,5,TRAIN,NS20,1032,1566
2018-09,WEEKENDS/HOLIDAY,5,TRAIN,NS20,138,269
2018-09,WEEKENDS/HOLIDAY,15,TRAIN,EW32,1419,660
2018-09,WEEKDAY,15,TRAIN,EW32,1798,755
2018-09,WEEKENDS/HOLIDAY,18,TRAIN,BP1,19610,26607
2018-09,WEEKDAY,18,TRAIN,NS4,12053,8497
2018-09,WEEKENDS/HOLIDAY,18,TRAIN,NS4,3280,2686
2018-09,WEEKDAY,18,TRAIN,BP1,64374,117705
2018-09,WEEKDAY,17,TRAIN,EW7,20852,27077
2018-09,WEEKENDS/HOLIDAY,17,TRAIN,EW7,9834,10215
2018-09,WEEKDAY,13,TRAIN,EW7,15052,12917
2018-09,WEEKENDS/HOLIDAY,13,TRAIN,EW7,10299,8696
2018-09,WEEKDAY,6,TRAIN,SW5,11404,1347
2018-09,WEEKENDS/HOLIDAY,6,TRAIN,SW5,1550,298
2018-09,WEEKDAY,21,TRAIN,CC6,17478,4075
2018-09,WEEKENDS/HOLIDAY,21,TRAIN,CC6,11058,2362
2018-09,WEEKDAY,23,TRAIN,NS21,17128,7985
2018-09,WEEKDAY,23,TRAIN,DT11,7164,17132
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,DT11,4233,10138
2018-09,WEEKENDS/HOLIDAY,23,TRAIN,NS21,10458,5229
2018-09,WEEKENDS/HOLIDAY,12,TRAIN,SE4,2999,1762
2018-09,WEEKDAY,12,TRAIN,SE4,3920,2504
2018-09,WEEKENDS/HOLIDAY,8,TRAIN,CC17,1651,1356
2018-09,WEEKDAY,8,TRAIN,CC17,16736,9856
2018-09,WEEKENDS/HOLIDAY,11,TRAIN,CC23,1771,2445
2018-09,WEEKDAY,11,TRAIN,CC23,12956,15035
2018-09,WEEKENDS/HOLIDAY,19,TRAIN,EW18,8213,8381
2018-09,WEEKDAY,19,TRAIN,EW18,29790,34975
2018-09,WEEKENDS/HOLIDAY,13,TRAIN,DT3,5249,3166
2018-09,WEEKDAY,13,TRAIN,DT3,6255,4871
2018-09,WEEKENDS/HOLIDAY,5,TRAIN,DT8,16,22
2018-09,WEEKDAY,5,TRAIN,DT8,114,232
2018-09,WEEKDAY,20,TRAIN,EW11,18653,21642
2018-09,WEEKENDS/HOLIDAY,20,TRAIN,EW11,10232,9619
2018-09,WEEKENDS/HOLIDAY,10,TRAIN,CC13,14031,13068
2018-09,WEEKDAY,10,TRAIN,CC13,22801,18866
