YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2019-01,WEEKENDS/HOLIDAY,7,TRAIN,CG2,5822,10837
2019-01,WEEKENDS/HOLIDAY,5,TRAIN,CC12,91,8
2019-01,WEEKDAY,5,TRAIN,CC12,389,140
2019-01,WEEKDAY,7,TRAIN,EW16,6897,33443
2019-01,WEEKDAY,7,TRAIN,NE3,19220,76942
2019-01,WEEKENDS/HOLIDAY,7,TRAIN,NE3,3391,6843
2019-01,WEEKENDS/HOLIDAY,7,TRAIN,EW16,1362,3611
2019-01,WEEKDAY,16,TRAIN,NS23,47471,47318
2019-01,WEEKENDS/HOLIDAY,16,TRAIN,NS23,30060,30575
2019-01,WEEKENDS/HOLIDAY,5,TRAIN,PE6,262,18
2019-01,WEEKDAY,5,TRAIN,PE6,1648,142
2019-01,WEEKENDS/HOLIDAY,19,TRAIN,DT33,6194,9368
2019-01,WEEKDAY,19,TRAIN,DT33,14481,65414
2019-01,WEEKENDS/HOLIDAY,8,TRAIN,CC1-NE6-NS24,3304,10172
2019-01,WEEKDAY,8,TRAIN,CC1-NE6-NS24,34350,70134
2019-01,WEEKDAY,23,TRAIN,PE1,303,2980
2019-01,WEEKENDS/HOLIDAY,23,TRAIN,PE1,143,1124
2019-01,WEEKDAY,19,TRAIN,NE1,65757,17774
2019-01,WEEKENDS/HOLIDAY,19,TRAIN,NE1,18256,5281
2019-01,WEEKENDS/HOLIDAY,19,TRAIN,CC29,30566,16968
2019-01,WEEKDAY,19,TRAIN,CC29,61742,46188
2019-01,WEEKDAY,7,TRAIN,BP11,21133,3653
2019-01,WEEKENDS/HOLIDAY,7,TRAIN,BP11,1977,434
2019-01,WEEKENDS/HOLIDAY,20,TRAIN,BP4,668,1094
2019-01,WEEKDAY,20,TRAIN,BP4,3191,4276
2019-01,WEEKDAY,7,TRAIN,CC3,735,9834
2019-01,WEEKENDS/HOLIDAY,7,TRAIN,CC3,269,1836
2019-01,WEEKDAY,10,TRAIN,DT13,6815,18939
2019-01,WEEKENDS/HOLIDAY,10,TRAIN,DT13,3374,6975
2019-01,WEEKENDS/HOLIDAY,7,TRAIN,SW7,1115,481
2019-01,WEEKDAY,7,TRAIN,SW7,12026,4823
2019-01,WEEKENDS/HOLIDAY,21,TRAIN,DT30,1211,4361
2019-01,WEEKDAY,21,TRAIN,DT30,2786,13564
2019-01,WEEKENDS/HOLIDAY,15,TRAIN,NE14,15678,15103
2019-01,WEEKDAY,15,TRAIN,NE14,27846,31272
2019-01,WEEKDAY,17,TRAIN,CC29,48700,43316
2019-01,WEEKENDS/HOLIDAY,17,TRAIN,NE1,17366,6137
2019-01,WEEKENDS/HOLIDAY,17,TRAIN,CC29,28710,25281
2019-01,WEEKDAY,17,TRAIN,NE1,63552,15976
2019-01,WEEKDAY,21,TRAIN,CC22,17351,8509
2019-01,WEEKDAY,21,TRAIN,EW21,15133,7585
2019-01,WEEKENDS/HOLIDAY,21,TRAIN,CC22,3141,2749
2019-01,WEEKENDS/HOLIDAY,21,TRAIN,EW21,3797,2469
2019-01,WEEKENDS/HOLIDAY,23,TRAIN,NS8,3221,5104
2019-01,WEEKDAY,23,TRAIN,NS8,4621,13331
2019-01,WEEKENDS/HOLIDAY,0,TRAIN,EW33,0,250
2019-01,WEEKDAY,0,TRAIN,EW33,0,231
2019-01,WEEKENDS/HOLIDAY,13,TRAIN,NS16,28021,25827
2019-01,WEEKDAY,13,TRAIN,NS16,51160,44467
2019-01,WEEKENDS/HOLIDAY,15,TRAIN,SW4,394,319
2019-01,WEEKDAY,15,TRAIN,SW4,482,665
2019-01,WEEKDAY,12,TRAIN,DT6,9512,8090
2019-01,WEEKENDS/HOLIDAY,12,TRAIN,DT6,3466,2309
2019-01,WEEKENDS/HOLIDAY,17,TRAIN,BP8,1614,1360
2019-01,WEEKDAY,17,TRAIN,BP8,5365,4723
2019-01,WEEKDAY,5,TRAIN,NE13,3679,582
2019-01,WEEKENDS/HOLIDAY,5,TRAIN,NE13,561,106
2019-01,WEEKDAY,9,TRAIN,EW24-NS1,50378,111772
2019-01,WEEKENDS/HOLIDAY,9,TRAIN,EW24-NS1,17363,30688
2019-01,WEEKENDS/HOLIDAY,11,TRAIN,DT18,1719,3362
2019-01,WEEKDAY,11,TRAIN,DT18,16340,21719
2019-01,WEEKENDS/HOLIDAY,14,TRAIN,DT21,3830,4520
2019-01,WEEKDAY,14,TRAIN,DT21,7114,8762
2019-01,WEEKDAY,6,TRAIN,CC15,20660,19024
2019-01,WEEKDAY,6,TRAIN,NS17,29204,16608
2019-01,WEEKENDS/HOLIDAY,6,TRAIN,NS17,3278,1239
2019-01,WEEKENDS/HOLIDAY,6,TRAIN,CC15,2322,2572
2019-01,WEEKDAY,18,TRAIN,DT22,13009,21190
2019-01,WEEKENDS/HOLIDAY,18,TRAIN,DT22,5503,10797
2019-01,WEEKDAY,19,TRAIN,EW9,30223,65080
2019-01,WEEKENDS/HOLIDAY,19,TRAIN,EW9,12748,17186
2019-01,WEEKDAY,9,TRAIN,NS27,1194,28365
2019-01,WEEKDAY,9,TRAIN,CE2,105,215
2019-01,WEEKENDS/HOLIDAY,9,TRAIN,NS27,265,931
2019-01,WEEKENDS/HOLIDAY,9,TRAIN,CE2,41,140
2019-01,WEEKENDS/HOLIDAY,11,TRAIN,DT30,4130,1523
2019-01,WEEKDAY,11,TRAIN,DT30,6850,2169
2019-01,WEEKDAY,5,TRAIN,NS8,19125,2030
2019-01,WEEKENDS/HOLIDAY,5,TRAIN,NS8,2732,411
2019-01,WEEKENDS/HOLIDAY,14,TRAIN,EW9,12793,11754
2019-01,WEEKDAY,14,TRAIN,EW9,22366,17157
2019-01,WEEKENDS/HOLIDAY,8,TRAIN,DT34,1145,1078
2019-01,WEEKDAY,8,TRAIN,DT34,15272,12319
2019-01,WEEKENDS/HOLIDAY,23,TRAIN,NE12,2087,7808
2019-01,WEEKDAY,23,TRAIN,CC13,7468,24185
2019-01,WEEKDAY,23,TRAIN,NE12,4453,16924
2019-01,WEEKENDS/HOLIDAY,23,TRAIN,CC13,3489,13602
2019-01,WEEKENDS/HOLIDAY,6,TRAIN,NS3,6250,1676
2019-01,WEEKDAY,6,TRAIN,NS3,48149,10830
2019-01,WEEKDAY,20,TRAIN,CG2,27981,20857
2019-01,WEEKENDS/HOLIDAY,20,TRAIN,CG2,12541,8928
2019-01,WEEKDAY,7,TRAIN,CC2,1203,12182
2019-01,WEEKENDS/HOLIDAY,7,TRAIN,CC2,274,988
2019-01,WEEKENDS/HOLIDAY,10,TRAIN,EW8,7972,21378
2019-01,WEEKDAY,10,TRAIN,EW8,10808,25954
2019-01,WEEKENDS/HOLIDAY,10,TRAIN,CC9,7665,9088
2019-01,WEEKDAY,10,TRAIN,CC9,15107,14427
2019-01,WEEKDAY,12,TRAIN,NS28,2665,3115
2019-01,WEEKENDS/HOLIDAY,12,TRAIN,NS28,1646,1772
2019-01,WEEKDAY,23,TRAIN,SE4,290,2452
2019-01,WEEKENDS/HOLIDAY,23,TRAIN,SE4,127,896
2019-01,WEEKENDS/HOLIDAY,13,TRAIN,EW20,8303,6685
2019-01,WEEKDAY,13,TRAIN,EW20,14477,13879
2019-01,WEEKDAY,18,TRAIN,BP11,4674,13980
2019-01,WEEKENDS/HOLIDAY,18,TRAIN,BP11,1885,2306
2019-01,WEEKENDS/HOLIDAY,13,TRAIN,NS15,10530,7322
2019-01,WEEKDAY,13,TRAIN,NS15,31004,26718
2019-01,WEEKENDS/HOLIDAY,6,TRAIN,EW19,2044,1546
2019-01,WEEKDAY,6,TRAIN,EW19,19073,9808
2019-01,WEEKENDS/HOLIDAY,22,TRAIN,CC14,766,2558
2019-01,WEEKDAY,22,TRAIN,CC14,1928,7685
2019-01,WEEKDAY,20,TRAIN,CC16,7722,13099
2019-01,WEEKENDS/HOLIDAY,20,TRAIN,CC16,1990,3272
2019-01,WEEKENDS/HOLIDAY,8,TRAIN,CC16,3313,4410
2019-01,WEEKDAY,8,TRAIN,CC16,36268,30227
2019-01,WEEKENDS/HOLIDAY,19,TRAIN,NS5,9788,17486
2019-01,WEEKDAY,19,TRAIN,NS5,28876,92922
2019-01,WEEKENDS/HOLIDAY,21,TRAIN,NS23,32961,8699
2019-01,WEEKDAY,21,TRAIN,NS23,87583,20856
2019-01,WEEKDAY,6,TRAIN,DT32,20346,11683
2019-01,WEEKDAY,6,TRAIN,EW2,41071,16686
2019-01,WEEKENDS/HOLIDAY,6,TRAIN,DT32,2610,1878
2019-01,WEEKENDS/HOLIDAY,6,TRAIN,EW2,4765,1739
2019-01,WEEKENDS/HOLIDAY,22,TRAIN,NS2,5437,11378
2019-01,WEEKDAY,22,TRAIN,NS2,13768,31741
2019-01,WEEKDAY,9,TRAIN,NS11,63917,22495
2019-01,WEEKENDS/HOLIDAY,9,TRAIN,NS11,24687,9310
2019-01,WEEKDAY,14,TRAIN,DT31,6841,6400
2019-01,WEEKENDS/HOLIDAY,14,TRAIN,DT31,3473,3262
2019-01,WEEKENDS/HOLIDAY,22,TRAIN,NE17-PTC,12476,16555
2019-01,WEEKDAY,22,TRAIN,NE17-PTC,22651,42057
2019-01,WEEKDAY,12,TRAIN,NE7,39052,32786
2019-01,WEEKENDS/HOLIDAY,12,TRAIN,NE7,17800,21638
2019-01,WEEKDAY,12,TRAIN,DT12,14361,8327
2019-01,WEEKENDS/HOLIDAY,12,TRAIN,DT12,1626,4191
2019-01,WEEKENDS/HOLIDAY,8,TRAIN,PE4,655,310
2019-01,WEEKDAY,8,TRAIN,PE4,4521,1023
2019-01,WEEKDAY,15,TRAIN,DT34,3162,3106
2019-01,WEEKENDS/HOLIDAY,15,TRAIN,DT34,1555,1398
2019-01,WEEKDAY,6,TRAIN,NS8,62694,16103
2019-01,WEEKENDS/HOLIDAY,6,TRAIN,NS8,7715,3295
2019-01,WEEKDAY,0,TRAIN,SW6,30,564
2019-01,WEEKENDS/HOLIDAY,0,TRAIN,SW6,8,281
2019-01,WEEKENDS/HOLIDAY,16,TRAIN,NE8,23184,27947
2019-01,WEEKDAY,16,TRAIN,NE8,31511,34058
2019-01,WEEKENDS/HOLIDAY,11,TRAIN,EW9,13039,9699
2019-01,WEEKDAY,11,TRAIN,EW9,20476,12375
2019-01,WEEKDAY,11,TRAIN,DT31,6448,4252
2019-01,WEEKENDS/HOLIDAY,11,TRAIN,DT31,3739,2028
2019-01,WEEKDAY,16,TRAIN,EW6,9230,16160
2019-01,WEEKENDS/HOLIDAY,16,TRAIN,EW6,5619,6558
2019-01,WEEKENDS/HOLIDAY,15,TRAIN,NE11,2251,1876
2019-01,WEEKDAY,15,TRAIN,NE11,10552,4180
2019-01,WEEKDAY,10,TRAIN,SE5,2632,953
2019-01,WEEKENDS/HOLIDAY,10,TRAIN,SE5,1653,640
2019-01,WEEKDAY,16,TRAIN,DT1,20406,38079
2019-01,WEEKENDS/HOLIDAY,16,TRAIN,DT1,13789,15169
2019-01,WEEKENDS/HOLIDAY,16,TRAIN,BP6,7196,7334
2019-01,WEEKDAY,16,TRAIN,BP6,17819,15912
2019-01,WEEKDAY,14,TRAIN,CC24,23005,22692
2019-01,WEEKENDS/HOLIDAY,14,TRAIN,CC24,4641,3622
2019-01,WEEKENDS/HOLIDAY,7,TRAIN,NS18,5507,2627
2019-01,WEEKDAY,7,TRAIN,NS18,44422,17456
2019-01,WEEKDAY,20,TRAIN,NE9,23369,32002
2019-01,WEEKENDS/HOLIDAY,20,TRAIN,NE9,7287,11036
2019-01,WEEKENDS/HOLIDAY,17,TRAIN,BP7,893,852
2019-01,WEEKDAY,17,TRAIN,BP7,2344,3368
2019-01,WEEKENDS/HOLIDAY,19,TRAIN,DT21,4152,2684
2019-01,WEEKDAY,19,TRAIN,DT21,17637,12242
2019-01,WEEKDAY,18,TRAIN,PE6,7405,16383
2019-01,WEEKENDS/HOLIDAY,18,TRAIN,PE6,3153,3785
2019-01,WEEKDAY,0,TRAIN,DT34,5,842
2019-01,WEEKENDS/HOLIDAY,0,TRAIN,DT34,4,346
2019-01,WEEKENDS/HOLIDAY,20,TRAIN,CC11,5674,4604
2019-01,WEEKDAY,20,TRAIN,CC11,29250,9931
2019-01,WEEKDAY,21,TRAIN,DT27,4905,8043
2019-01,WEEKENDS/HOLIDAY,21,TRAIN,DT27,1259,4047
2019-01,WEEKDAY,21,TRAIN,DT16,4357,4385
2019-01,WEEKDAY,21,TRAIN,CE1,66206,18551
2019-01,WEEKENDS/HOLIDAY,21,TRAIN,CE1,35927,8500
2019-01,WEEKENDS/HOLIDAY,21,TRAIN,DT16,3095,3577
2019-01,WEEKENDS/HOLIDAY,16,TRAIN,EW29,8653,4761
2019-01,WEEKDAY,16,TRAIN,EW29,25190,5906
2019-01,WEEKENDS/HOLIDAY,23,TRAIN,DT20,2534,1303
2019-01,WEEKDAY,23,TRAIN,DT20,5609,2899
2019-01,WEEKDAY,16,TRAIN,EW15,54162,26460
2019-01,WEEKENDS/HOLIDAY,16,TRAIN,EW15,12995,9098
2019-01,WEEKENDS/HOLIDAY,9,TRAIN,EW32,958,592
2019-01,WEEKDAY,9,TRAIN,EW32,1555,3055
2019-01,WEEKENDS/HOLIDAY,16,TRAIN,NS7,12662,7998
2019-01,WEEKDAY,16,TRAIN,NS7,21047,21369
2019-01,WEEKDAY,23,TRAIN,NS15,6899,10288
2019-01,WEEKENDS/HOLIDAY,23,TRAIN,NS15,1579,4027
2019-01,WEEKENDS/HOLIDAY,22,TRAIN,EW26,3853,16583
2019-01,WEEKDAY,22,TRAIN,EW26,7805,46004
2019-01,WEEKDAY,12,TRAIN,NE5,16172,18317
2019-01,WEEKENDS/HOLIDAY,12,TRAIN,NE5,5244,7790
2019-01,WEEKENDS/HOLIDAY,10,TRAIN,DT19,2425,6774
2019-01,WEEKDAY,10,TRAIN,DT19,5797,16321
2019-01,WEEKENDS/HOLIDAY,10,TRAIN,NE4,14616,31934
2019-01,WEEKDAY,10,TRAIN,NE4,30915,72502
2019-01,WEEKDAY,19,TRAIN,DT12,9772,9651
2019-01,WEEKENDS/HOLIDAY,19,TRAIN,DT12,2991,4106
2019-01,WEEKENDS/HOLIDAY,19,TRAIN,NE7,21003,19842
2019-01,WEEKDAY,19,TRAIN,NE7,43215,45298
2019-01,WEEKDAY,19,TRAIN,DT3,5546,26022
2019-01,WEEKENDS/HOLIDAY,19,TRAIN,DT3,2473,4236
2019-01,WEEKDAY,17,TRAIN,NS2,47765,54278
2019-01,WEEKENDS/HOLIDAY,17,TRAIN,NS2,14004,15508
2019-01,WEEKDAY,23,TRAIN,EW30,159,462
2019-01,WEEKENDS/HOLIDAY,23,TRAIN,EW30,40,384
2019-01,WEEKDAY,10,TRAIN,SW7,3650,1636
2019-01,WEEKENDS/HOLIDAY,10,TRAIN,SW7,2202,824
2019-01,WEEKENDS/HOLIDAY,18,TRAIN,PE5,2396,2822
2019-01,WEEKDAY,18,TRAIN,PE5,6257,14466
2019-01,WEEKENDS/HOLIDAY,13,TRAIN,NE11,2530,1594
2019-01,WEEKDAY,13,TRAIN,NE11,5932,3893
2019-01,WEEKDAY,22,TRAIN,PW3,137,426
2019-01,WEEKENDS/HOLIDAY,22,TRAIN,PW3,43,307
2019-01,WEEKENDS/HOLIDAY,20,TRAIN,SE3,711,2078
2019-01,WEEKDAY,20,TRAIN,SE3,1360,7434
2019-01,WEEKDAY,12,TRAIN,DT13,13180,23650
2019-01,WEEKENDS/HOLIDAY,12,TRAIN,DT13,5789,7699
2019-01,WEEKDAY,23,TRAIN,NS16,13346,41969
2019-01,WEEKENDS/HOLIDAY,23,TRAIN,NS16,5605,18744
2019-01,WEEKDAY,5,TRAIN,CC11,1198,769
2019-01,WEEKENDS/HOLIDAY,5,TRAIN,CC11,366,92
2019-01,WEEKDAY,17,TRAIN,EW9,32409,33085
2019-01,WEEKENDS/HOLIDAY,17,TRAIN,EW9,15029,15825
2019-01,WEEKDAY,22,TRAIN,DT26,1919,5095
2019-01,WEEKDAY,22,TRAIN,CC10,5415,10803
2019-01,WEEKENDS/HOLIDAY,22,TRAIN,CC10,1231,4599
2019-01,WEEKENDS/HOLIDAY,22,TRAIN,DT26,746,2295
2019-01,WEEKDAY,22,TRAIN,PE6,2577,5232
2019-01,WEEKENDS/HOLIDAY,22,TRAIN,PE6,1265,1915
2019-01,WEEKDAY,13,TRAIN,NS27,3371,9633
2019-01,WEEKENDS/HOLIDAY,13,TRAIN,NS27,831,2006
2019-01,WEEKENDS/HOLIDAY,13,TRAIN,CE2,115,455
2019-01,WEEKDAY,13,TRAIN,CE2,173,373
2019-01,WEEKDAY,0,TRAIN,CC1-NE6-NS24,634,569
2019-01,WEEKENDS/HOLIDAY,0,TRAIN,CC1-NE6-NS24,300,303
2019-01,WEEKDAY,14,TRAIN,BP9,6681,3599
2019-01,WEEKENDS/HOLIDAY,14,TRAIN,BP9,1664,1315
2019-01,WEEKDAY,19,TRAIN,EW24-NS1,181224,162379
2019-01,WEEKENDS/HOLIDAY,19,TRAIN,EW24-NS1,55474,48384
2019-01,WEEKDAY,12,TRAIN,NS23,31676,65217
2019-01,WEEKENDS/HOLIDAY,12,TRAIN,NS23,13022,31673
2019-01,WEEKENDS/HOLIDAY,21,TRAIN,PE4,482,997
2019-01,WEEKDAY,21,TRAIN,PE4,881,2340
2019-01,WEEKDAY,13,TRAIN,DT19,36842,16032
2019-01,WEEKENDS/HOLIDAY,13,TRAIN,NE4,36680,41401
2019-01,WEEKDAY,13,TRAIN,NE4,89659,70850
2019-01,WEEKENDS/HOLIDAY,13,TRAIN,DT19,6557,8577
2019-01,WEEKDAY,20,TRAIN,PE5,2492,10194
2019-01,WEEKENDS/HOLIDAY,20,TRAIN,PE5,1226,3191
2019-01,WEEKENDS/HOLIDAY,15,TRAIN,CC26,1487,1059
2019-01,WEEKDAY,15,TRAIN,CC26,3636,2542
2019-01,WEEKENDS/HOLIDAY,22,TRAIN,NS19,7447,19519
2019-01,WEEKDAY,22,TRAIN,NS19,20455,51171
2019-01,WEEKENDS/HOLIDAY,21,TRAIN,NS8,6204,8673
2019-01,WEEKDAY,21,TRAIN,NS8,13933,29436
2019-01,WEEKDAY,11,TRAIN,PE2,5809,2806
2019-01,WEEKENDS/HOLIDAY,11,TRAIN,PE2,3467,1596
2019-01,WEEKDAY,11,TRAIN,EW28,22005,13105
2019-01,WEEKENDS/HOLIDAY,11,TRAIN,EW28,15656,5473
2019-01,WEEKENDS/HOLIDAY,10,TRAIN,EW14-NS26,4795,12801
2019-01,WEEKDAY,10,TRAIN,EW14-NS26,24460,83877
2019-01,WEEKDAY,14,TRAIN,CC4-DT15,18135,20791
2019-01,WEEKENDS/HOLIDAY,14,TRAIN,CC4-DT15,7352,12245
2019-01,WEEKDAY,7,TRAIN,EW3,53237,26411
2019-01,WEEKENDS/HOLIDAY,7,TRAIN,EW3,4786,3104
2019-01,WEEKDAY,8,TRAIN,EW12,24543,77496
2019-01,WEEKENDS/HOLIDAY,8,TRAIN,EW12,4796,12402
2019-01,WEEKENDS/HOLIDAY,8,TRAIN,DT14,1696,3651
2019-01,WEEKDAY,8,TRAIN,DT14,15142,57868
2019-01,WEEKDAY,19,TRAIN,DT8,8913,9220
2019-01,WEEKENDS/HOLIDAY,19,TRAIN,DT8,1126,1761
2019-01,WEEKENDS/HOLIDAY,11,TRAIN,NE9,13478,7589
2019-01,WEEKDAY,11,TRAIN,NE9,27172,14821
2019-01,WEEKDAY,19,TRAIN,CC17,4822,10470
2019-01,WEEKENDS/HOLIDAY,19,TRAIN,CC17,903,1161
2019-01,WEEKDAY,8,TRAIN,DT30,45082,4322
2019-01,WEEKENDS/HOLIDAY,8,TRAIN,DT30,3594,1457
2019-01,WEEKDAY,18,TRAIN,PW5,3016,6564
2019-01,WEEKENDS/HOLIDAY,18,TRAIN,PW5,1231,2009
2019-01,WEEKDAY,17,TRAIN,PE5,6535,9542
2019-01,WEEKENDS/HOLIDAY,17,TRAIN,PE5,2772,2543
2019-01,WEEKDAY,16,TRAIN,DT33,10990,18086
2019-01,WEEKENDS/HOLIDAY,16,TRAIN,DT33,7007,6954
2019-01,WEEKDAY,9,TRAIN,PW4,587,387
2019-01,WEEKENDS/HOLIDAY,9,TRAIN,PW4,132,91
2019-01,WEEKENDS/HOLIDAY,21,TRAIN,BP12,544,1705
2019-01,WEEKDAY,21,TRAIN,BP12,1232,5233
2019-01,WEEKENDS/HOLIDAY,22,TRAIN,NE3,4368,4573
2019-01,WEEKENDS/HOLIDAY,22,TRAIN,EW16,1791,1131
2019-01,WEEKDAY,22,TRAIN,NE3,16591,11149
2019-01,WEEKDAY,22,TRAIN,EW16,5852,2744
2019-01,WEEKDAY,7,TRAIN,SW2,13020,3027
2019-01,WEEKENDS/HOLIDAY,7,TRAIN,SW2,1001,711
2019-01,WEEKDAY,18,TRAIN,CC21,14435,33321
2019-01,WEEKENDS/HOLIDAY,18,TRAIN,CC21,4684,5994
2019-01,WEEKDAY,7,TRAIN,DT6,14693,15444
2019-01,WEEKENDS/HOLIDAY,7,TRAIN,DT6,948,962
2019-01,WEEKDAY,22,TRAIN,BP12,764,4510
2019-01,WEEKENDS/HOLIDAY,22,TRAIN,BP12,338,1547
2019-01,WEEKENDS/HOLIDAY,6,TRAIN,NS16,12456,5367
2019-01,WEEKDAY,6,TRAIN,NS16,75489,41254
2019-01,WEEKDAY,13,TRAIN,NS10,38020,28415
2019-01,WEEKENDS/HOLIDAY,13,TRAIN,NS10,23653,15811
2019-01,WEEKENDS/HOLIDAY,8,TRAIN,DT8,1454,1616
2019-01,WEEKDAY,8,TRAIN,DT8,12615,10931
2019-01,WEEKDAY,21,TRAIN,CC14,2261,9348
2019-01,WEEKENDS/HOLIDAY,21,TRAIN,CC14,809,3084
2019-01,WEEKENDS/HOLIDAY,13,TRAIN,NE10,8209,6283
2019-01,WEEKDAY,13,TRAIN,NE10,16094,14112
2019-01,WEEKENDS/HOLIDAY,5,TRAIN,EW31,98,70
2019-01,WEEKDAY,5,TRAIN,EW31,343,701
2019-01,WEEKDAY,23,TRAIN,BP9,345,1736
2019-01,WEEKENDS/HOLIDAY,23,TRAIN,BP9,142,652
2019-01,WEEKDAY,9,TRAIN,EW7,27795,16345
2019-01,WEEKENDS/HOLIDAY,9,TRAIN,EW7,8976,5610
2019-01,WEEKENDS/HOLIDAY,5,TRAIN,BP12,455,26
2019-01,WEEKDAY,5,TRAIN,BP12,2689,101
2019-01,WEEKENDS/HOLIDAY,10,TRAIN,EW26,17800,5182
2019-01,WEEKDAY,10,TRAIN,EW26,31409,9374
2019-01,WEEKDAY,20,TRAIN,EW27,50485,97464
2019-01,WEEKENDS/HOLIDAY,20,TRAIN,EW27,19530,34391
2019-01,WEEKENDS/HOLIDAY,15,TRAIN,DT11,17658,17599
2019-01,WEEKENDS/HOLIDAY,15,TRAIN,NS21,17365,18647
2019-01,WEEKDAY,15,TRAIN,DT11,31678,37386
2019-01,WEEKDAY,15,TRAIN,NS21,38582,34711
2019-01,WEEKENDS/HOLIDAY,15,TRAIN,EW3,9198,9283
2019-01,WEEKDAY,15,TRAIN,EW3,19000,20563
2019-01,WEEKENDS/HOLIDAY,13,TRAIN,CC27,1086,1212
2019-01,WEEKDAY,13,TRAIN,CC27,4643,8364
2019-01,WEEKDAY,16,TRAIN,DT21,9534,6719
2019-01,WEEKENDS/HOLIDAY,16,TRAIN,DT21,4552,3471
2019-01,WEEKENDS/HOLIDAY,5,TRAIN,EW6,180,22
2019-01,WEEKDAY,5,TRAIN,EW6,1490,152
2019-01,WEEKENDS/HOLIDAY,20,TRAIN,SW1,643,836
2019-01,WEEKDAY,20,TRAIN,SW1,1992,2688
2019-01,WEEKDAY,8,TRAIN,DT13,11205,26140
2019-01,WEEKENDS/HOLIDAY,8,TRAIN,DT13,1943,3687
2019-01,WEEKENDS/HOLIDAY,11,TRAIN,DT9,466,472
2019-01,WEEKENDS/HOLIDAY,11,TRAIN,CC19,4593,6064
2019-01,WEEKDAY,11,TRAIN,DT9,805,853
2019-01,WEEKDAY,11,TRAIN,CC19,6175,9229
2019-01,WEEKENDS/HOLIDAY,13,TRAIN,DT2,990,659
2019-01,WEEKDAY,13,TRAIN,DT2,2880,1985
2019-01,WEEKDAY,20,TRAIN,EW24-NS1,152612,84747
2019-01,WEEKENDS/HOLIDAY,20,TRAIN,EW24-NS1,57788,33337
2019-01,WEEKDAY,18,TRAIN,NS3,22380,63608
2019-01,WEEKENDS/HOLIDAY,18,TRAIN,NS3,7849,10191
2019-01,WEEKENDS/HOLIDAY,23,TRAIN,DT18,1679,548
2019-01,WEEKDAY,23,TRAIN,DT18,7647,1036
2019-01,WEEKDAY,23,TRAIN,CE1,41010,5534
2019-01,WEEKENDS/HOLIDAY,23,TRAIN,DT16,2522,474
2019-01,WEEKENDS/HOLIDAY,23,TRAIN,CE1,21716,2455
2019-01,WEEKDAY,23,TRAIN,DT16,4165,1129
2019-01,WEEKENDS/HOLIDAY,9,TRAIN,SE1,2902,1017
2019-01,WEEKDAY,9,TRAIN,SE1,8032,2143
2019-01,WEEKDAY,9,TRAIN,DT3,19177,2984
2019-01,WEEKENDS/HOLIDAY,9,TRAIN,DT3,4963,1554
2019-01,WEEKDAY,17,TRAIN,PW4,1025,431
2019-01,WEEKENDS/HOLIDAY,17,TRAIN,PW4,653,169
2019-01,WEEKDAY,14,TRAIN,DT18,16620,16509
2019-01,WEEKENDS/HOLIDAY,14,TRAIN,DT18,3086,2725
2019-01,WEEKENDS/HOLIDAY,18,TRAIN,EW27,28885,38792
2019-01,WEEKDAY,18,TRAIN,EW27,121572,182456
2019-01,WEEKENDS/HOLIDAY,23,TRAIN,NS20,1977,2379
2019-01,WEEKDAY,23,TRAIN,NS20,5532,5587
2019-01,WEEKDAY,12,TRAIN,BP11,4719,3026
2019-01,WEEKENDS/HOLIDAY,12,TRAIN,BP11,2759,1616
2019-01,WEEKDAY,13,TRAIN,DT24,4847,4143
2019-01,WEEKENDS/HOLIDAY,13,TRAIN,DT24,2182,1716
2019-01,WEEKDAY,17,TRAIN,SW5,9655,11874
2019-01,WEEKENDS/HOLIDAY,17,TRAIN,SW5,4150,4783
2019-01,WEEKDAY,17,TRAIN,CC28,6407,7069
2019-01,WEEKENDS/HOLIDAY,17,TRAIN,CC28,2106,2080
2019-01,WEEKENDS/HOLIDAY,0,TRAIN,DT29,12,387
2019-01,WEEKDAY,0,TRAIN,DT29,38,913
2019-01,WEEKENDS/HOLIDAY,22,TRAIN,CC24,1767,1501
2019-01,WEEKDAY,22,TRAIN,CC24,13518,3540
2019-01,WEEKENDS/HOLIDAY,23,TRAIN,DT30,400,2646
2019-01,WEEKDAY,23,TRAIN,DT30,815,6086
2019-01,WEEKDAY,0,TRAIN,SE2,30,942
2019-01,WEEKENDS/HOLIDAY,0,TRAIN,SE2,26,429
2019-01,WEEKENDS/HOLIDAY,16,TRAIN,EW13-NS25,36812,33498
2019-01,WEEKDAY,16,TRAIN,EW13-NS25,55278,43717
2019-01,WEEKENDS/HOLIDAY,22,TRAIN,BP8,1167,1220
2019-01,WEEKDAY,22,TRAIN,BP8,2952,2716
2019-01,WEEKDAY,12,TRAIN,PW4,1216,457
2019-01,WEEKENDS/HOLIDAY,12,TRAIN,PW4,186,55
2019-01,WEEKENDS/HOLIDAY,7,TRAIN,DT10,1307,1570
2019-01,WEEKDAY,7,TRAIN,DT10,13597,18761
2019-01,WEEKDAY,18,TRAIN,DT34,16333,11463
2019-01,WEEKENDS/HOLIDAY,18,TRAIN,DT34,2200,1635
2019-01,WEEKDAY,23,TRAIN,CC6,4229,1095
