YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2018-12,WEEKENDS/HOLIDAY,10,TRAIN,EW21,5300,5334
2018-12,WEEKENDS/HOLIDAY,8,TRAIN,CC8,2957,2181
2018-12,WEEKDAY,8,TRAIN,CC8,23494,8040
2018-12,WEEKDAY,17,TRAIN,NE7,34064,28305
2018-12,WEEKENDS/HOLIDAY,17,TRAIN,NE7,22066,25493
2018-12,WEEKDAY,17,TRAIN,DT12,10320,5503
2018-12,WEEKENDS/HOLIDAY,17,TRAIN,DT12,2535,6006
2018-12,WEEKENDS/HOLIDAY,17,TRAIN,EW33,2661,2163
2018-12,WEEKDAY,17,TRAIN,EW33,8945,3359
2018-12,WEEKENDS/HOLIDAY,0,TRAIN,NS8,715,1345
2018-12,WEEKDAY,0,TRAIN,NS8,981,3260
2018-12,WEEKENDS/HOLIDAY,18,TRAIN,NS14,16586,18804
2018-12,WEEKDAY,18,TRAIN,NS14,41677,78282
2018-12,WEEKENDS/HOLIDAY,12,TRAIN,EW17,16579,15268
2018-12,WEEKDAY,12,TRAIN,EW17,26944,27227
2018-12,WEEKDAY,0,TRAIN,NE17-PTC,1162,5360
2018-12,WEEKENDS/HOLIDAY,0,TRAIN,NE17-PTC,477,2697
2018-12,WEEKENDS/HOLIDAY,13,TRAIN,BP12,1968,1653
2018-12,WEEKDAY,13,TRAIN,BP12,3163,2660
2018-12,WEEKDAY,14,TRAIN,CC15,32961,35998
2018-12,WEEKDAY,14,TRAIN,NS17,14513,9102
2018-12,WEEKENDS/HOLIDAY,14,TRAIN,NS17,10187,5205
2018-12,WEEKENDS/HOLIDAY,14,TRAIN,CC15,20160,21335
2018-12,WEEKENDS/HOLIDAY,16,TRAIN,DT26,2138,1759
2018-12,WEEKDAY,16,TRAIN,CC10,11767,8118
2018-12,WEEKENDS/HOLIDAY,16,TRAIN,CC10,6364,5074
2018-12,WEEKDAY,16,TRAIN,DT26,3336,3094
2018-12,WEEKENDS/HOLIDAY,6,TRAIN,DT28,3734,1069
2018-12,WEEKDAY,6,TRAIN,DT28,12110,4784
2018-12,WEEKENDS/HOLIDAY,5,TRAIN,DT7,81,4
2018-12,WEEKDAY,5,TRAIN,DT7,238,94
2018-12,WEEKENDS/HOLIDAY,11,TRAIN,PW5,1588,720
2018-12,WEEKDAY,11,TRAIN,PW5,2125,1215
2018-12,WEEKENDS/HOLIDAY,18,TRAIN,BP3,2428,3003
2018-12,WEEKDAY,18,TRAIN,BP3,4546,11337
2018-12,WEEKENDS/HOLIDAY,22,TRAIN,CC28,704,2563
2018-12,WEEKDAY,22,TRAIN,CC28,1329,4571
2018-12,WEEKDAY,13,TRAIN,SW6,3297,2567
2018-12,WEEKENDS/HOLIDAY,13,TRAIN,SW6,2114,1426
2018-12,WEEKENDS/HOLIDAY,17,TRAIN,CC13,21406,27065
2018-12,WEEKENDS/HOLIDAY,17,TRAIN,NE12,22205,22739
2018-12,WEEKDAY,17,TRAIN,NE12,36713,47887
2018-12,WEEKDAY,17,TRAIN,CC13,33771,59352
2018-12,WEEKDAY,8,TRAIN,NS21,50022,83621
2018-12,WEEKENDS/HOLIDAY,8,TRAIN,DT11,9640,10219
2018-12,WEEKENDS/HOLIDAY,8,TRAIN,NS21,9686,11827
2018-12,WEEKDAY,8,TRAIN,DT11,66224,61580
2018-12,WEEKDAY,0,TRAIN,NE16-STC,1098,5949
2018-12,WEEKENDS/HOLIDAY,0,TRAIN,NE16-STC,395,2869
2018-12,WEEKDAY,17,TRAIN,DT21,11750,7449
2018-12,WEEKENDS/HOLIDAY,17,TRAIN,DT21,4510,3694
2018-12,WEEKDAY,19,TRAIN,CC13,35607,80295
2018-12,WEEKENDS/HOLIDAY,19,TRAIN,CC13,18197,24463
2018-12,WEEKENDS/HOLIDAY,19,TRAIN,NE12,17858,21645
2018-12,WEEKDAY,19,TRAIN,NE12,38960,65354
2018-12,WEEKDAY,6,TRAIN,EW31,2011,4955
2018-12,WEEKENDS/HOLIDAY,6,TRAIN,EW31,781,1454
2018-12,WEEKDAY,15,TRAIN,EW7,11642,14573
2018-12,WEEKENDS/HOLIDAY,15,TRAIN,EW7,8634,8807
2018-12,WEEKENDS/HOLIDAY,21,TRAIN,CC24,4971,1613
2018-12,WEEKDAY,21,TRAIN,CC24,17735,3367
2018-12,WEEKENDS/HOLIDAY,12,TRAIN,EW8,16952,21967
2018-12,WEEKDAY,12,TRAIN,EW8,21880,29935
2018-12,WEEKDAY,12,TRAIN,CC9,14774,13716
2018-12,WEEKENDS/HOLIDAY,12,TRAIN,CC9,10981,8486
2018-12,WEEKDAY,20,TRAIN,BP5,2261,2530
2018-12,WEEKENDS/HOLIDAY,20,TRAIN,BP5,1020,1142
2018-12,WEEKDAY,12,TRAIN,EW15,50828,47539
2018-12,WEEKENDS/HOLIDAY,12,TRAIN,EW15,11440,13956
2018-12,WEEKDAY,7,TRAIN,SW4,2167,2118
2018-12,WEEKENDS/HOLIDAY,7,TRAIN,SW4,356,608
2018-12,WEEKENDS/HOLIDAY,22,TRAIN,DT33,2247,14548
2018-12,WEEKDAY,22,TRAIN,DT33,4162,28039
2018-12,WEEKENDS/HOLIDAY,11,TRAIN,EW24-NS1,28859,60474
2018-12,WEEKDAY,11,TRAIN,EW24-NS1,41936,85823
2018-12,WEEKENDS/HOLIDAY,23,TRAIN,CC23,552,336
2018-12,WEEKDAY,23,TRAIN,CC23,2460,440
2018-12,WEEKDAY,22,TRAIN,DT13,7167,5754
2018-12,WEEKENDS/HOLIDAY,22,TRAIN,DT13,3536,3550
2018-12,WEEKENDS/HOLIDAY,23,TRAIN,NE14,1731,13904
2018-12,WEEKDAY,23,TRAIN,NE14,3519,25407
2018-12,WEEKENDS/HOLIDAY,22,TRAIN,NS9,17408,29738
2018-12,WEEKDAY,22,TRAIN,NS9,28824,60962
2018-12,WEEKDAY,12,TRAIN,DT22,5831,7772
2018-12,WEEKENDS/HOLIDAY,12,TRAIN,DT22,3730,5496
2018-12,WEEKDAY,18,TRAIN,DT28,32940,19882
2018-12,WEEKENDS/HOLIDAY,18,TRAIN,DT28,7870,5998
2018-12,WEEKDAY,12,TRAIN,DT34,5481,3041
2018-12,WEEKENDS/HOLIDAY,12,TRAIN,DT34,2603,1386
2018-12,WEEKENDS/HOLIDAY,9,TRAIN,SW7,2339,772
2018-12,WEEKDAY,9,TRAIN,SW7,4703,1271
2018-12,WEEKENDS/HOLIDAY,12,TRAIN,NE17-PTC,26640,23419
2018-12,WEEKDAY,12,TRAIN,NE17-PTC,36621,36128
2018-12,WEEKENDS/HOLIDAY,19,TRAIN,NE8,33976,36328
2018-12,WEEKDAY,19,TRAIN,NE8,40219,63771
2018-12,WEEKDAY,21,TRAIN,EW25,4158,10254
2018-12,WEEKENDS/HOLIDAY,21,TRAIN,EW25,3074,4554
2018-12,WEEKDAY,16,TRAIN,CC2,7770,5319
2018-12,WEEKENDS/HOLIDAY,16,TRAIN,CC2,3616,3508
2018-12,WEEKDAY,14,TRAIN,CC12,3668,3767
2018-12,WEEKENDS/HOLIDAY,14,TRAIN,CC12,2589,2400
2018-12,WEEKENDS/HOLIDAY,16,TRAIN,NS20,22205,19631
2018-12,WEEKDAY,16,TRAIN,NS20,60409,32858
2018-12,WEEKENDS/HOLIDAY,21,TRAIN,NS13,23860,37195
2018-12,WEEKDAY,21,TRAIN,NS13,45568,79130
2018-12,WEEKDAY,5,TRAIN,NS13,22829,2808
2018-12,WEEKENDS/HOLIDAY,5,TRAIN,NS13,5588,851
2018-12,WEEKENDS/HOLIDAY,5,TRAIN,PW6,133,0
2018-12,WEEKDAY,5,TRAIN,PW6,409,4
2018-12,WEEKENDS/HOLIDAY,13,TRAIN,CC21,5452,6022
2018-12,WEEKDAY,13,TRAIN,CC21,14059,10103
2018-12,WEEKDAY,14,TRAIN,PE7,3321,3906
2018-12,WEEKENDS/HOLIDAY,14,TRAIN,PE7,2212,2330
2018-12,WEEKDAY,10,TRAIN,CC20,5126,3138
2018-12,WEEKENDS/HOLIDAY,10,TRAIN,CC20,3389,2457
2018-12,WEEKDAY,0,TRAIN,CG2,296,1042
2018-12,WEEKENDS/HOLIDAY,0,TRAIN,CG2,141,155
2018-12,WEEKDAY,16,TRAIN,NE5,16642,16105
2018-12,WEEKENDS/HOLIDAY,16,TRAIN,NE5,8523,9264
2018-12,WEEKENDS/HOLIDAY,11,TRAIN,NE16-STC,28736,20215
2018-12,WEEKDAY,11,TRAIN,NE16-STC,44542,30644
2018-12,WEEKDAY,13,TRAIN,EW9,19332,16728
2018-12,WEEKENDS/HOLIDAY,13,TRAIN,EW9,17565,13819
2018-12,WEEKENDS/HOLIDAY,16,TRAIN,NS14,15727,14260
2018-12,WEEKDAY,16,TRAIN,NS14,22485,27153
2018-12,WEEKDAY,11,TRAIN,NS15,23213,18169
2018-12,WEEKENDS/HOLIDAY,11,TRAIN,NS15,11301,5935
2018-12,WEEKENDS/HOLIDAY,5,TRAIN,EW21,219,17
2018-12,WEEKENDS/HOLIDAY,5,TRAIN,CC22,292,66
2018-12,WEEKDAY,5,TRAIN,CC22,989,708
2018-12,WEEKDAY,5,TRAIN,EW21,1214,238
2018-12,WEEKDAY,11,TRAIN,BP4,2945,1482
2018-12,WEEKENDS/HOLIDAY,11,TRAIN,BP4,1476,688
2018-12,WEEKENDS/HOLIDAY,11,TRAIN,NS27,1000,2108
2018-12,WEEKDAY,11,TRAIN,CE2,143,323
2018-12,WEEKDAY,11,TRAIN,NS27,5371,4181
2018-12,WEEKENDS/HOLIDAY,11,TRAIN,CE2,136,401
2018-12,WEEKDAY,9,TRAIN,CC15,32388,27791
2018-12,WEEKDAY,9,TRAIN,NS17,34482,7963
2018-12,WEEKENDS/HOLIDAY,9,TRAIN,CC15,11559,12463
2018-12,WEEKENDS/HOLIDAY,9,TRAIN,NS17,11927,3253
2018-12,WEEKDAY,6,TRAIN,EW10,15379,3462
2018-12,WEEKENDS/HOLIDAY,6,TRAIN,EW10,4584,1216
2018-12,WEEKDAY,8,TRAIN,NS28,2384,3057
2018-12,WEEKENDS/HOLIDAY,8,TRAIN,NS28,624,2183
2018-12,WEEKDAY,7,TRAIN,EW33,6823,9898
2018-12,WEEKENDS/HOLIDAY,7,TRAIN,EW33,2508,2712
2018-12,WEEKDAY,18,TRAIN,BP12,4352,7096
2018-12,WEEKENDS/HOLIDAY,18,TRAIN,BP12,2006,1911
2018-12,WEEKDAY,0,TRAIN,EW14-NS26,15519,680
2018-12,WEEKENDS/HOLIDAY,0,TRAIN,EW14-NS26,273,130
2018-12,WEEKENDS/HOLIDAY,17,TRAIN,CC6,9086,9785
2018-12,WEEKDAY,17,TRAIN,CC6,13371,13454
2018-12,WEEKENDS/HOLIDAY,8,TRAIN,NE8,8446,9940
2018-12,WEEKDAY,8,TRAIN,NE8,33236,30352
2018-12,WEEKENDS/HOLIDAY,20,TRAIN,CC7,2349,4165
2018-12,WEEKDAY,20,TRAIN,CC7,4384,8938
2018-12,WEEKDAY,20,TRAIN,NS3,10601,28552
2018-12,WEEKENDS/HOLIDAY,20,TRAIN,NS3,4991,10969
2018-12,WEEKDAY,0,TRAIN,BP13,98,603
2018-12,WEEKENDS/HOLIDAY,0,TRAIN,BP13,45,318
2018-12,WEEKENDS/HOLIDAY,10,TRAIN,SE3,2310,704
2018-12,WEEKDAY,10,TRAIN,SE3,3573,1077
2018-12,WEEKENDS/HOLIDAY,9,TRAIN,EW16,1989,3228
2018-12,WEEKENDS/HOLIDAY,9,TRAIN,NE3,6032,7221
2018-12,WEEKDAY,9,TRAIN,NE3,17864,48535
2018-12,WEEKDAY,9,TRAIN,EW16,6140,14700
2018-12,WEEKENDS/HOLIDAY,18,TRAIN,NE16-STC,27724,34567
2018-12,WEEKDAY,18,TRAIN,NE16-STC,60083,122710
2018-12,WEEKENDS/HOLIDAY,5,TRAIN,EW15,229,66
2018-12,WEEKDAY,5,TRAIN,EW15,812,1140
2018-12,WEEKENDS/HOLIDAY,18,TRAIN,NS7,22800,12545
2018-12,WEEKDAY,18,TRAIN,NS7,33616,29703
2018-12,WEEKDAY,0,TRAIN,NS15,718,2492
2018-12,WEEKENDS/HOLIDAY,0,TRAIN,NS15,248,1267
2018-12,WEEKENDS/HOLIDAY,15,TRAIN,NS15,9901,8431
2018-12,WEEKDAY,15,TRAIN,NS15,26099,15681
2018-12,WEEKDAY,22,TRAIN,DT7,2192,2877
2018-12,WEEKENDS/HOLIDAY,22,TRAIN,DT7,1223,1324
2018-12,WEEKDAY,15,TRAIN,PW4,229,229
2018-12,WEEKENDS/HOLIDAY,15,TRAIN,PW4,257,114
2018-12,WEEKENDS/HOLIDAY,15,TRAIN,EW23,24833,23091
2018-12,WEEKDAY,15,TRAIN,EW23,39507,38459
2018-12,WEEKDAY,20,TRAIN,NE8,40697,41427
2018-12,WEEKENDS/HOLIDAY,20,TRAIN,NE8,35386,24153
2018-12,WEEKDAY,19,TRAIN,EW33,4974,5040
2018-12,WEEKENDS/HOLIDAY,19,TRAIN,EW33,1863,3045
2018-12,WEEKENDS/HOLIDAY,6,TRAIN,CC16,1708,940
2018-12,WEEKDAY,6,TRAIN,CC16,7585,3139
2018-12,WEEKENDS/HOLIDAY,11,TRAIN,BP12,2262,1376
2018-12,WEEKDAY,11,TRAIN,BP12,3699,1946
2018-12,WEEKENDS/HOLIDAY,13,TRAIN,NE17-PTC,28248,25347
2018-12,WEEKDAY,13,TRAIN,NE17-PTC,39384,39803
2018-12,WEEKENDS/HOLIDAY,7,TRAIN,BP5,865,525
2018-12,WEEKDAY,7,TRAIN,BP5,5644,1949
2018-12,WEEKDAY,8,TRAIN,SW6,9709,2041
2018-12,WEEKENDS/HOLIDAY,8,TRAIN,SW6,2051,556
2018-12,WEEKDAY,16,TRAIN,EW4,14089,13964
2018-12,WEEKENDS/HOLIDAY,16,TRAIN,EW4,10129,7833
2018-12,WEEKENDS/HOLIDAY,14,TRAIN,CC2,3195,3497
2018-12,WEEKDAY,14,TRAIN,CC2,5868,6969
2018-12,WEEKENDS/HOLIDAY,12,TRAIN,NE14,22800,12219
2018-12,WEEKDAY,12,TRAIN,NE14,32649,19060
2018-12,WEEKDAY,20,TRAIN,DT19,15704,7669
2018-12,WEEKENDS/HOLIDAY,20,TRAIN,DT19,6018,4663
2018-12,WEEKENDS/HOLIDAY,20,TRAIN,NE4,42313,21521
2018-12,WEEKDAY,20,TRAIN,NE4,76677,36419
2018-12,WEEKENDS/HOLIDAY,0,TRAIN,SE5,36,208
2018-12,WEEKDAY,0,TRAIN,SE5,78,521
2018-12,WEEKDAY,23,TRAIN,EW6,1897,8820
2018-12,WEEKENDS/HOLIDAY,23,TRAIN,EW6,924,4971
2018-12,WEEKDAY,12,TRAIN,CC4-DT15,18749,33546
2018-12,WEEKENDS/HOLIDAY,12,TRAIN,CC4-DT15,6305,15015
2018-12,WEEKDAY,15,TRAIN,DT19,13208,9998
2018-12,WEEKDAY,15,TRAIN,NE4,64101,52735
2018-12,WEEKENDS/HOLIDAY,15,TRAIN,NE4,44426,38333
2018-12,WEEKENDS/HOLIDAY,15,TRAIN,DT19,7903,7668
2018-12,WEEKENDS/HOLIDAY,8,TRAIN,SW1,619,640
2018-12,WEEKDAY,8,TRAIN,SW1,3224,4535
2018-12,WEEKDAY,9,TRAIN,NS10,62695,23322
2018-12,WEEKENDS/HOLIDAY,9,TRAIN,NS10,29862,11399
2018-12,WEEKDAY,7,TRAIN,DT33,60951,9869
2018-12,WEEKENDS/HOLIDAY,7,TRAIN,DT33,7278,2406
2018-12,WEEKENDS/HOLIDAY,0,TRAIN,DT24,18,296
2018-12,WEEKDAY,0,TRAIN,DT24,82,845
2018-12,WEEKDAY,0,TRAIN,NS18,384,2886
2018-12,WEEKENDS/HOLIDAY,0,TRAIN,NS18,140,1249
2018-12,WEEKDAY,22,TRAIN,CC1-NE6-NS24,69992,15372
2018-12,WEEKENDS/HOLIDAY,22,TRAIN,CC1-NE6-NS24,35018,9326
2018-12,WEEKENDS/HOLIDAY,21,TRAIN,EW3,5548,12137
2018-12,WEEKDAY,21,TRAIN,EW3,11684,24320
2018-12,WEEKENDS/HOLIDAY,21,TRAIN,CG1,4757,825
2018-12,WEEKENDS/HOLIDAY,21,TRAIN,DT35,10503,1553
2018-12,WEEKDAY,21,TRAIN,DT35,17773,2503
2018-12,WEEKDAY,21,TRAIN,CG1,5424,1436
2018-12,WEEKDAY,13,TRAIN,NS21,32476,49613
2018-12,WEEKENDS/HOLIDAY,13,TRAIN,NS21,19356,23295
2018-12,WEEKENDS/HOLIDAY,13,TRAIN,DT11,22246,18570
2018-12,WEEKDAY,13,TRAIN,DT11,32169,32304
2018-12,WEEKENDS/HOLIDAY,7,TRAIN,CC23,855,4139
2018-12,WEEKDAY,7,TRAIN,CC23,2681,34071
2018-12,WEEKDAY,16,TRAIN,SW1,2794,1466
2018-12,WEEKENDS/HOLIDAY,16,TRAIN,SW1,1006,745
2018-12,WEEKENDS/HOLIDAY,20,TRAIN,NE15,3659,12104
2018-12,WEEKDAY,20,TRAIN,NE15,6426,31799
2018-12,WEEKDAY,13,TRAIN,EW29,10975,9147
2018-12,WEEKENDS/HOLIDAY,13,TRAIN,EW29,7370,4987
2018-12,WEEKENDS/HOLIDAY,13,TRAIN,EW30,1021,248
2018-12,WEEKDAY,13,TRAIN,EW30,1150,844
2018-12,WEEKDAY,7,TRAIN,EW32,3484,21539
2018-12,WEEKENDS/HOLIDAY,7,TRAIN,EW32,1796,4223
2018-12,WEEKDAY,7,TRAIN,NE14,85508,22180
2018-12,WEEKENDS/HOLIDAY,7,TRAIN,NE14,12597,5455
2018-12,WEEKDAY,13,TRAIN,SE3,3068,2040
2018-12,WEEKENDS/HOLIDAY,13,TRAIN,SE3,2138,1444
2018-12,WEEKENDS/HOLIDAY,20,TRAIN,EW30,848,869
2018-12,WEEKDAY,20,TRAIN,EW30,4353,723
2018-12,WEEKENDS/HOLIDAY,12,TRAIN,CC15,18696,19387
2018-12,WEEKDAY,12,TRAIN,CC15,33645,39499
2018-12,WEEKDAY,12,TRAIN,NS17,19215,8047
2018-12,WEEKENDS/HOLIDAY,12,TRAIN,NS17,12167,4149
2018-12,WEEKDAY,15,TRAIN,EW26,17968,18397
2018-12,WEEKENDS/HOLIDAY,15,TRAIN,EW26,14829,12482
2018-12,WEEKENDS/HOLIDAY,9,TRAIN,EW23,22362,17190
2018-12,WEEKDAY,9,TRAIN,EW23,47251,43128
2018-12,WEEKENDS/HOLIDAY,21,TRAIN,DT34,809,2637
2018-12,WEEKDAY,21,TRAIN,DT34,2326,4989
2018-12,WEEKDAY,20,TRAIN,DT5,10759,17855
2018-12,WEEKENDS/HOLIDAY,20,TRAIN,DT5,4590,7972
2018-12,WEEKDAY,15,TRAIN,DT22,5637,6010
2018-12,WEEKENDS/HOLIDAY,15,TRAIN,DT22,4396,5745
2018-12,WEEKDAY,21,TRAIN,CC27,5529,695
2018-12,WEEKENDS/HOLIDAY,21,TRAIN,CC27,1199,298
2018-12,WEEKENDS/HOLIDAY,15,TRAIN,SE4,2063,1810
2018-12,WEEKDAY,15,TRAIN,SE4,2861,3371
2018-12,WEEKENDS/HOLIDAY,19,TRAIN,PW6,424,673
2018-12,WEEKDAY,19,TRAIN,PW6,623,1965
2018-12,WEEKDAY,8,TRAIN,NE10,32305,31130
2018-12,WEEKENDS/HOLIDAY,8,TRAIN,NE10,5444,4776
2018-12,WEEKENDS/HOLIDAY,15,TRAIN,NS5,14865,15679
2018-12,WEEKDAY,15,TRAIN,NS5,20866,24241
2018-12,WEEKENDS/HOLIDAY,11,TRAIN,DT13,4581,6788
2018-12,WEEKDAY,11,TRAIN,DT13,7182,12008
2018-12,WEEKDAY,20,TRAIN,DT27,7271,7220
2018-12,WEEKENDS/HOLIDAY,20,TRAIN,DT27,2252,4607
2018-12,WEEKENDS/HOLIDAY,20,TRAIN,SW3,488,1452
2018-12,WEEKDAY,20,TRAIN,SW3,938,3229
2018-12,WEEKDAY,14,TRAIN,EW16,6475,8555
2018-12,WEEKENDS/HOLIDAY,14,TRAIN,EW16,2906,3230
2018-12,WEEKDAY,14,TRAIN,NE3,21102,24736
2018-12,WEEKENDS/HOLIDAY,14,TRAIN,NE3,8441,5992
2018-12,WEEKENDS/HOLIDAY,19,TRAIN,EW26,12081,18379
2018-12,WEEKDAY,19,TRAIN,EW26,26026,66949
2018-12,WEEKENDS/HOLIDAY,6,TRAIN,BP3,1686,250
2018-12,WEEKDAY,6,TRAIN,BP3,8425,858
2018-12,WEEKDAY,13,TRAIN,EW12,60764,72417
2018-12,WEEKDAY,13,TRAIN,DT14,29271,28455
2018-12,WEEKENDS/HOLIDAY,13,TRAIN,EW12,31842,52047
2018-12,WEEKENDS/HOLIDAY,13,TRAIN,DT14,11002,17931
2018-12,WEEKENDS/HOLIDAY,8,TRAIN,CG2,8568,10738
2018-12,WEEKDAY,8,TRAIN,CG2,15125,37613
2018-12,WEEKDAY,10,TRAIN,NS4,2811,3868
2018-12,WEEKENDS/HOLIDAY,10,TRAIN,NS4,1805,2148
2018-12,WEEKENDS/HOLIDAY,10,TRAIN,BP1,19305,13243
2018-12,WEEKDAY,10,TRAIN,BP1,31320,21509
2018-12,WEEKDAY,22,TRAIN,NS5,10157,37687
2018-12,WEEKENDS/HOLIDAY,22,TRAIN,NS5,5827,20274
2018-12,WEEKDAY,22,TRAIN,SE3,606,5086
2018-12,WEEKENDS/HOLIDAY,22,TRAIN,SE3,290,2551
2018-12,WEEKDAY,7,TRAIN,NS15,43719,46665
2018-12,WEEKENDS/HOLIDAY,7,TRAIN,NS15,6697,6588
2018-12,WEEKDAY,12,TRAIN,EW30,1854,689
2018-12,WEEKENDS/HOLIDAY,12,TRAIN,EW30,1418,251
2018-12,WEEKDAY,12,TRAIN,NE11,4379,2726
2018-12,WEEKENDS/HOLIDAY,12,TRAIN,NE11,3281,1496
2018-12,WEEKDAY,8,TRAIN,PE5,14914,2733
2018-12,WEEKENDS/HOLIDAY,8,TRAIN,PE5,3146,1001
2018-12,WEEKENDS/HOLIDAY,9,TRAIN,CC11,2500,7726
2018-12,WEEKDAY,9,TRAIN,CC11,6375,55755
2018-12,WEEKENDS/HOLIDAY,0,TRAIN,SE1,55,511
2018-12,WEEKDAY,0,TRAIN,SE1,118,1067
2018-12,WEEKENDS/HOLIDAY,20,TRAIN,NE13,8478,13160
2018-12,WEEKDAY,20,TRAIN,NE13,16461,29394
2018-12,WEEKDAY,19,TRAIN,CC15,38846,74469
2018-12,WEEKENDS/HOLIDAY,19,TRAIN,NS17,7168,6437
2018-12,WEEKENDS/HOLIDAY,19,TRAIN,CC15,16481,21465
2018-12,WEEKDAY,19,TRAIN,NS17,17767,25942
2018-12,WEEKENDS/HOLIDAY,23,TRAIN,CC17,163,821
2018-12,WEEKDAY,23,TRAIN,CC17,270,1534
2018-12,WEEKDAY,10,TRAIN,DT18,5300,24747
